form_id	instruction_set	internal_name	mnemonic	alias_mnemonics	assembly_template	width	fixed_mask	fixed_value	fixed_bits	features	operation_id	condition_digest	assertions_digest	coverage_status	cdisasm_name	cdisasm_name_id	name_match_kind	name_match_rule	source_name_reference	success_cases	missing_cases	profile_cases
A32/dp/xldst/ldstximm/LDRSH_i_A1_off	A32	LDRSH_i_A1_off	LDRSH		LDRSH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__18><rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice>]	32	0x0f7000f0	0x015000f0	11		LDRSH_i	57db9f354ab51cf856069714be0a9941568b25742d8a7931167a42988b558e77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDRSH	223	exact		True	a32_ldrsh_i_off_f42		
A32/dp/xldst/ldstximm/LDRSH_i_A1_post	A32	LDRSH_i_A1_post	LDRSH		LDRSH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__18>]<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>	32	0x0f7000f0	0x005000f0	11		LDRSH_i	57db9f354ab51cf856069714be0a9941568b25742d8a7931167a42988b558e77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDRSH	223	exact		True	a32_ldrsh_i_post_f43		
A32/dp/xldst/ldstximm/LDRSH_i_A1_pre	A32	LDRSH_i_A1_pre	LDRSH		LDRSH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__18><rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>]<rule:BANG>	32	0x0f7000f0	0x017000f0	11		LDRSH_i	57db9f354ab51cf856069714be0a9941568b25742d8a7931167a42988b558e77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDRSH	223	exact		True	a32_ldrsh_i_pre_f44		
A32/dp/xldst/ldstximm/STRHT_A1	A32	STRHT_A1	STRHT		STRHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice__2>	32	0x0f7000f0	0x006000b0	11		STRHT	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STRHT	1643	exact		True	a32_strht_i_f45		
A32/dp/xldst/ldstximm/LDRHT_A1	A32	LDRHT_A1	LDRHT		LDRHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice__2>	32	0x0f7000f0	0x007000b0	11		LDRHT	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDRHT	1074	exact		True	a32_ldrht_i_f46		
A32/dp/xldst/ldstximm/LDRSBT_A1	A32	LDRSBT_A1	LDRSBT		LDRSBT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice__2>	32	0x0f7000f0	0x007000d0	11		LDRSBT	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDRSBT	1075	exact		True	a32_ldrsbt_i_f47		
A32/dp/xldst/ldstximm/LDRSHT_A1	A32	LDRSHT_A1	LDRSHT		LDRSHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice__2>	32	0x0f7000f0	0x007000f0	11		LDRSHT	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDRSHT	1076	exact		True	a32_ldrsht_i_f48		
A32/dp/mul_word/MULS_A1	A32	MULS_A1	MULS		MULS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:rm_choice>	32	0x0ff0f0f0	0x00100090	16		MUL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MULS	1127	exact		True	a32_muls_exact		
A32/dp/mul_word/MUL_A1	A32	MUL_A1	MUL		MUL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:rm_choice>	32	0x0ff0f0f0	0x00000090	16		MUL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MUL	74	exact		True	a32_mul_form50		
A32/dp/mul_word/MLAS_A1	A32	MLAS_A1	MLAS		MLAS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15><rule:COMMA><rule:Ra>	32	0x0ff000f0	0x00300090	12		MLA	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MLAS	1115	exact		True	a32_mlas_fixed_name_sibling		
A32/dp/mul_word/MLA_A1	A32	MLA_A1	MLA		MLA<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15><rule:COMMA><rule:Ra>	32	0x0ff000f0	0x00200090	12		MLA	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MLA	217	exact		True	a32_mla_fixed_name_sibling		
A32/dp/mul_word/UMAAL_A1	A32	UMAAL_A1	UMAAL		UMAAL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo__2><rule:COMMA><rule:RdHi__2><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00400090	12		UMAAL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	UMAAL	1763	exact		True	a32_umaal_f1763		
A32/dp/mul_word/MLS_A1	A32	MLS_A1	MLS		MLS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15><rule:COMMA><rule:Ra__2>	32	0x0ff000f0	0x00600090	12		MLS	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	MLS	310	exact		True	a32_mls_fixed_name_sibling		
A32/dp/mul_word/UMULLS_A1	A32	UMULLS_A1	UMULLS		UMULLS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo__3><rule:COMMA><rule:RdHi__3><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00900090	12		UMULL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	UMULLS	1789	exact		True	a32_umulls_exact		
A32/dp/mul_word/UMULL_A1	A32	UMULL_A1	UMULL		UMULL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo__3><rule:COMMA><rule:RdHi__3><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00800090	12		UMULL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	UMULL	1787	exact		True	a32_umull_big_endian,a32_umull_conditional,a32_umull_form56		
A32/dp/mul_word/UMLALS_A1	A32	UMLALS_A1	UMLALS		UMLALS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo><rule:COMMA><rule:RdHi><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00b00090	12		UMLAL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	UMLALS	1774	exact		True	a32_umlals_exact		
A32/dp/mul_word/UMLAL_A1	A32	UMLAL_A1	UMLAL		UMLAL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo><rule:COMMA><rule:RdHi><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00a00090	12		UMLAL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	UMLAL	1771	exact		True	a32_umlal_form58		
A32/dp/mul_word/SMULLS_A1	A32	SMULLS_A1	SMULLS		SMULLS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo__3><rule:COMMA><rule:RdHi__3><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00d00090	12		SMULL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SMULLS	1455	exact		True	a32_smulls_exact		
A32/dp/mul_word/SMULL_A1	A32	SMULL_A1	SMULL		SMULL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo__3><rule:COMMA><rule:RdHi__3><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00c00090	12		SMULL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SMULL	1453	exact		True	a32_smull_form60		
A32/dp/mul_word/SMLALS_A1	A32	SMLALS_A1	SMLALS		SMLALS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo><rule:COMMA><rule:RdHi><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00f00090	12		SMLAL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SMLALS	1421	exact		True	a32_smlals_sets_flags		
A32/dp/mul_word/SMLAL_A1	A32	SMLAL_A1	SMLAL		SMLAL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo><rule:COMMA><rule:RdHi><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	32	0x0ff000f0	0x00e00090	12		SMLAL	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SMLAL	1414	exact		True	a32_smlal_form62		
A32/dp/sync/ldst_excl/STL_A1	A32	STL_A1	STL		STL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff0fff0	0x0180fc90	20		STL	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STL	1612	exact		True	cycle2_p001_a32_stl		
A32/dp/sync/ldst_excl/STLEX_A1	A32	STLEX_A1	STLEX		STLEX<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd__19><rule:COMMA><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00ff0	0x01800e90	16		STLEX	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STLEX	1615	exact		True	cycle2_p002_a32_stlex		
A32/dp/sync/ldst_excl/STREX_A1	A32	STREX_A1	STREX		STREX<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd__19><rule:COMMA><rule:Rt><rule:COMMA>[<rule:Rn__12><rule:OPT_SPACE><rule:opt_hash_imm_choice>]	32	0x0ff00ff0	0x01800f90	16		STREX	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STREX	1639	exact		True	cycle2_p002_a32_strex		
A32/dp/sync/ldst_excl/LDA_A1	A32	LDA_A1	LDA		LDA<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01900c9f	20		LDA	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDA	978	exact		True	cycle2_p001_a32_lda		
A32/dp/sync/ldst_excl/LDAEX_A1	A32	LDAEX_A1	LDAEX		LDAEX<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01900e9f	20		LDAEX	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDAEX	980	exact		True	cycle2_p002_a32_ldaex		
A32/dp/sync/ldst_excl/LDREX_A1	A32	LDREX_A1	LDREX		LDREX<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12><rule:OPT_SPACE><rule:opt_hash_imm_choice>]	32	0x0ff00fff	0x01900f9f	20		LDREX	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDREX	1070	exact		True	cycle2_p002_a32_ldrex		
A32/dp/sync/ldst_excl/STLEXD_A1	A32	STLEXD_A1	STLEXD		STLEXD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd__19><rule:COMMA><rule:Rt__2><rule:COMMA><rule:Rt2><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00ff0	0x01a00e90	16		STLEXD	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STLEXD	1617	exact		True	cycle2_p002_a32_stlexd		
A32/dp/sync/ldst_excl/STREXD_A1	A32	STREXD_A1	STREXD		STREXD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd__20><rule:COMMA><rule:Rt__2><rule:COMMA><rule:Rt2><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00ff0	0x01a00f90	16		STREXD	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STREXD	1641	exact		True	cycle2_p002_a32_strexd		
A32/dp/sync/ldst_excl/LDAEXD_A1	A32	LDAEXD_A1	LDAEXD		LDAEXD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt__2><rule:COMMA><rule:Rt2><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01b00e9f	20		LDAEXD	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDAEXD	982	exact		True	cycle2_p002_a32_ldaexd		
A32/dp/sync/ldst_excl/LDREXD_A1	A32	LDREXD_A1	LDREXD		LDREXD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt__2><rule:COMMA><rule:Rt2><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01b00f9f	20		LDREXD	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDREXD	1072	exact		True	cycle2_p002_a32_ldrexd		
A32/dp/sync/ldst_excl/STLB_A1	A32	STLB_A1	STLB		STLB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff0fff0	0x01c0fc90	20		STLB	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STLB	1614	exact		True	cycle2_p001_a32_stlb		
A32/dp/sync/ldst_excl/STLEXB_A1	A32	STLEXB_A1	STLEXB		STLEXB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd__19><rule:COMMA><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00ff0	0x01c00e90	16		STLEXB	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STLEXB	1616	exact		True	cycle2_p002_a32_stlexb		
A32/dp/sync/ldst_excl/STREXB_A1	A32	STREXB_A1	STREXB		STREXB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd__19><rule:COMMA><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00ff0	0x01c00f90	16		STREXB	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STREXB	1640	exact		True	cycle2_p002_a32_strexb		
A32/dp/sync/ldst_excl/LDAB_A1	A32	LDAB_A1	LDAB		LDAB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01d00c9f	20		LDAB	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDAB	979	exact		True	cycle2_p001_a32_ldab		
A32/dp/sync/ldst_excl/LDAEXB_A1	A32	LDAEXB_A1	LDAEXB		LDAEXB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01d00e9f	20		LDAEXB	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDAEXB	981	exact		True	cycle2_p002_a32_ldaexb		
A32/dp/sync/ldst_excl/LDREXB_A1	A32	LDREXB_A1	LDREXB		LDREXB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01d00f9f	20		LDREXB	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDREXB	1071	exact		True	cycle2_p002_a32_ldrexb		
A32/dp/sync/ldst_excl/STLH_A1	A32	STLH_A1	STLH		STLH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff0fff0	0x01e0fc90	20		STLH	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STLH	1619	exact		True	cycle2_p001_a32_stlh		
A32/dp/sync/ldst_excl/STLEXH_A1	A32	STLEXH_A1	STLEXH		STLEXH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd__19><rule:COMMA><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00ff0	0x01e00e90	16		STLEXH	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STLEXH	1618	exact		True	cycle2_p002_a32_stlexh		
A32/dp/sync/ldst_excl/STREXH_A1	A32	STREXH_A1	STREXH		STREXH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd__19><rule:COMMA><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00ff0	0x01e00f90	16		STREXH	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	STREXH	1642	exact		True	cycle2_p002_a32_strexh		
A32/dp/sync/ldst_excl/LDAH_A1	A32	LDAH_A1	LDAH		LDAH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01f00c9f	20		LDAH	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDAH	984	exact		True	cycle2_p001_a32_ldah		
A32/dp/sync/ldst_excl/LDAEXH_A1	A32	LDAEXH_A1	LDAEXH		LDAEXH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01f00e9f	20		LDAEXH	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDAEXH	983	exact		True	cycle2_p002_a32_ldaexh		
A32/dp/sync/ldst_excl/LDREXH_A1	A32	LDREXH_A1	LDREXH		LDREXH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]	32	0x0ff00fff	0x01f00f9f	20		LDREXH	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	LDREXH	1073	exact		True	cycle2_p002_a32_ldrexh		
A32/dp/dpmisc/bx_reg/BX_A1	A32	BX_A1	BX		BX<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rm__8>	32	0x0ffffff0	0x012fff10	24		BX	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	BX	16	exact		True	a32_bx_lr_arm7tdmi		
A32/dp/dpmisc/bxj_reg/BXJ_A1	A32	BXJ_A1	BXJ		BXJ<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rm__9>	32	0x0ffffff0	0x012fff20	24		BXJ	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	BXJ	627	exact		True	a32_bxj_exact		
A32/dp/dpmisc/blx_reg/BLX_r_A1	A32	BLX_r_A1	BLX		BLX<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rm__9>	32	0x0ffffff0	0x012fff30	24		BLX_r	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	BLX	13	exact		True	a32_blx_register		
A32/dp/dpmisc/clz/CLZ_A1	A32	CLZ_A1	CLZ		CLZ<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rm__10>	32	0x0fff0ff0	0x016f0f10	20		CLZ	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	CLZ	220	exact		True	a32_clz_f220		
A32/dp/dpmisc/eret/ERET_A1	A32	ERET_A1	ERET		ERET<rule:cond_choice><rule:qw_option_choice>	32	0x0fffffff	0x0160006e	28		ERET_a32	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ERET	453	exact		True	a32_eret_exact		
A32/dp/dpmisc/except/HLT_A1	A32	HLT_A1	HLT		HLT<rule:qw_option_choice__4><rule:SPACE><rule:opt_hash><rule:imm12_imm4>	32	0x0ff000f0	0x01000070	12		HLT_a32	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	HLT	924	exact		True	a32_hlt_max_exact,a32_hlt_zero_exact		
A32/dp/dpmisc/except/BKPT_A1	A32	BKPT_A1	BKPT		BKPT<rule:qw_option_choice__5><rule:SPACE><rule:opt_hash><rule:imm12_imm4__2>	32	0x0ff000f0	0x01200070	12		BKPT	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	BKPT	10	exact		True	a32_bkpt		
A32/dp/dpmisc/except/HVC_A1	A32	HVC_A1	HVC		HVC<rule:qw_option_choice__6><rule:SPACE><rule:opt_hash><rule:imm12_imm4__3>	32	0x0ff000f0	0x01400070	12		HVC_a32	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	HVC	22	exact		True	a32_hvc_f22		
A32/dp/dpmisc/except/SMC_A1_AS	A32	SMC_A1_AS	SMC		SMC<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:opt_hash><rule:imm4>	32	0x0ffffff0	0x01600070	24		SMC_a32	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SMC	44	exact		True	a32_smc_f44		
A32/dp/dpmisc/movsr_reg/MRS_A1_AS	A32	MRS_A1_AS	MRS		MRS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:spec_reg_option>	32	0x0fbf0fff	0x010f0000	23		MRS_a32	d175b680dce6c5099652aa323d47d98616e2001ee42e4549f1e581f2c0be9fa7	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	source_assignment_only	MRS	96	exact		True			
