iform	iclass	category	extension	isa_set	attributes	xed_descriptor_rows	coverage_status	cdisasm_name	cdisasm_name_id	name_match_kind	name_match_rule	source_name_reference	generated_fallback_assignment	success_cases	missing_cases	profile_cases
VPMULDQ_XMMi64_MASKmskw_XMMi64_XMMi64_AVX512	VPMULDQ	AVX512	AVX512EVEX	AVX512F_128	MASKOP_EVEX	1	corpus_reachable	VPMULDQ	1019	exact		True	True	cycle2_p089_evex_vpmuldq_xmm_reg		
VPMULDQ_YMMi64_MASKmskw_YMMi64_MEMi64_AVX512	VPMULDQ	AVX512	AVX512EVEX	AVX512F_256	BROADCAST_ENABLED DISP8_FULL DOUBLE_WIDE_MEMOP MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULDQ	1019	exact		True	True	cycle2_p089_evex_vpmuldq_ymm_mem		
VPMULDQ_YMMi64_MASKmskw_YMMi64_YMMi64_AVX512	VPMULDQ	AVX512	AVX512EVEX	AVX512F_256	MASKOP_EVEX	1	corpus_reachable	VPMULDQ	1019	exact		True	True	cycle2_p089_evex_vpmuldq_ymm_reg		
VPMULDQ_YMMqq_YMMqq_MEMqq	VPMULDQ	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULDQ	1019	exact		True	True	cycle2_p089_vpmuldq_ymm_mem		
VPMULDQ_YMMqq_YMMqq_YMMqq	VPMULDQ	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULDQ	1019	exact		True	True	cycle2_p089_vpmuldq_ymm_reg		
VPMULDQ_ZMMi64_MASKmskw_ZMMi64_MEMi64_AVX512	VPMULDQ	AVX512	AVX512EVEX	AVX512F_512	BROADCAST_ENABLED DISP8_FULL DOUBLE_WIDE_MEMOP MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULDQ	1019	exact		True	True	cycle2_p089_evex_vpmuldq_zmm_mem		
VPMULDQ_ZMMi64_MASKmskw_ZMMi64_ZMMi64_AVX512	VPMULDQ	AVX512	AVX512EVEX	AVX512F_512	MASKOP_EVEX	1	corpus_reachable	VPMULDQ	1019	exact		True	True	extra_evex_multiply_vpmuldq		
VPMULHRSW_XMMdq_XMMdq_MEMdq	VPMULHRSW	AVX	AVX	AVX		1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_vpmulhrsw_xmm_mem		
VPMULHRSW_XMMdq_XMMdq_XMMdq	VPMULHRSW	AVX	AVX	AVX		1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_vpmulhrsw_xmm_reg		
VPMULHRSW_XMMi16_MASKmskw_XMMi16_MEMi16_AVX512	VPMULHRSW	AVX512	AVX512EVEX	AVX512BW_128	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_evex_vpmulhrsw_xmm_mem		
VPMULHRSW_XMMi16_MASKmskw_XMMi16_XMMi16_AVX512	VPMULHRSW	AVX512	AVX512EVEX	AVX512BW_128	MASKOP_EVEX	1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_evex_vpmulhrsw_xmm_reg		
VPMULHRSW_YMMi16_MASKmskw_YMMi16_MEMi16_AVX512	VPMULHRSW	AVX512	AVX512EVEX	AVX512BW_256	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_evex_vpmulhrsw_ymm_mem		
VPMULHRSW_YMMi16_MASKmskw_YMMi16_YMMi16_AVX512	VPMULHRSW	AVX512	AVX512EVEX	AVX512BW_256	MASKOP_EVEX	1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_evex_vpmulhrsw_ymm_reg		
VPMULHRSW_YMMqq_YMMqq_MEMqq	VPMULHRSW	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_vpmulhrsw_ymm_mem		
VPMULHRSW_YMMqq_YMMqq_YMMqq	VPMULHRSW	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_vpmulhrsw_ymm_reg		
VPMULHRSW_ZMMi16_MASKmskw_ZMMi16_MEMi16_AVX512	VPMULHRSW	AVX512	AVX512EVEX	AVX512BW_512	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHRSW	1018	exact		True	True	cycle2_p088_evex_vpmulhrsw_zmm_mem		
VPMULHRSW_ZMMi16_MASKmskw_ZMMi16_ZMMi16_AVX512	VPMULHRSW	AVX512	AVX512EVEX	AVX512BW_512	MASKOP_EVEX	1	corpus_reachable	VPMULHRSW	1018	exact		True	True	extra_evex_multiply_vpmulhrsw		
VPMULHUW_XMMdq_XMMdq_MEMdq	VPMULHUW	AVX	AVX	AVX		1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_vpmulhuw_xmm_mem		
VPMULHUW_XMMdq_XMMdq_XMMdq	VPMULHUW	AVX	AVX	AVX		1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_vpmulhuw_xmm_reg		
VPMULHUW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPMULHUW	AVX512	AVX512EVEX	AVX512BW_128	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_evex_vpmulhuw_xmm_mem		
VPMULHUW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPMULHUW	AVX512	AVX512EVEX	AVX512BW_128	MASKOP_EVEX	1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_evex_vpmulhuw_xmm_reg		
VPMULHUW_YMMqq_YMMqq_MEMqq	VPMULHUW	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_vpmulhuw_ymm_mem		
VPMULHUW_YMMqq_YMMqq_YMMqq	VPMULHUW	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_vpmulhuw_ymm_reg		
VPMULHUW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPMULHUW	AVX512	AVX512EVEX	AVX512BW_256	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_evex_vpmulhuw_ymm_mem		
VPMULHUW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPMULHUW	AVX512	AVX512EVEX	AVX512BW_256	MASKOP_EVEX	1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_evex_vpmulhuw_ymm_reg		
VPMULHUW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPMULHUW	AVX512	AVX512EVEX	AVX512BW_512	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHUW	1017	exact		True	True	cycle2_p087_evex_vpmulhuw_zmm_mem		
VPMULHUW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPMULHUW	AVX512	AVX512EVEX	AVX512BW_512	MASKOP_EVEX	1	corpus_reachable	VPMULHUW	1017	exact		True	True	extra_evex_multiply_vpmulhuw		
VPMULHW_XMMdq_XMMdq_MEMdq	VPMULHW	AVX	AVX	AVX		1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_vpmulhw_xmm_mem		
VPMULHW_XMMdq_XMMdq_XMMdq	VPMULHW	AVX	AVX	AVX		1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_vpmulhw_xmm_reg		
VPMULHW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPMULHW	AVX512	AVX512EVEX	AVX512BW_128	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_evex_vpmulhw_xmm_mem		
VPMULHW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPMULHW	AVX512	AVX512EVEX	AVX512BW_128	MASKOP_EVEX	1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_evex_vpmulhw_xmm_reg		
VPMULHW_YMMqq_YMMqq_MEMqq	VPMULHW	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_vpmulhw_ymm_mem		
VPMULHW_YMMqq_YMMqq_YMMqq	VPMULHW	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_vpmulhw_ymm_reg		
VPMULHW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPMULHW	AVX512	AVX512EVEX	AVX512BW_256	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_evex_vpmulhw_ymm_mem		
VPMULHW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPMULHW	AVX512	AVX512EVEX	AVX512BW_256	MASKOP_EVEX	1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_evex_vpmulhw_ymm_reg		
VPMULHW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPMULHW	AVX512	AVX512EVEX	AVX512BW_512	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULHW	1016	exact		True	True	cycle2_p086_evex_vpmulhw_zmm_mem		
VPMULHW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPMULHW	AVX512	AVX512EVEX	AVX512BW_512	MASKOP_EVEX	1	corpus_reachable	VPMULHW	1016	exact		True	True	extra_evex_multiply_vpmulhw,extra_evex_multiply_wig_w1		
VPMULLD_XMMdq_XMMdq_MEMdq	VPMULLD	AVX	AVX	AVX		1	corpus_reachable	VPMULLD	1014	exact		True	True	cycle2_p093_vpmulld_xmm_mem		
VPMULLD_XMMdq_XMMdq_XMMdq	VPMULLD	AVX	AVX	AVX		1	corpus_reachable	VPMULLD	1014	exact		True	True	cycle2_p093_vpmulld_xmm_reg		
VPMULLD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPMULLD	AVX512	AVX512EVEX	AVX512F_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLD	1014	exact		True	True	cycle2_p093_evex_vpmulld_xmm_mem		
VPMULLD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPMULLD	AVX512	AVX512EVEX	AVX512F_128	MASKOP_EVEX	1	corpus_reachable	VPMULLD	1014	exact		True	True	extra_evex_multiply_legacy_mode16,extra_evex_multiply_legacy_mode32		
VPMULLD_YMMqq_YMMqq_MEMqq	VPMULLD	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULLD	1014	exact		True	True	cycle2_p093_vpmulld_ymm_mem		
VPMULLD_YMMqq_YMMqq_YMMqq	VPMULLD	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULLD	1014	exact		True	True	cycle2_p093_vpmulld_ymm_reg		
VPMULLD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPMULLD	AVX512	AVX512EVEX	AVX512F_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLD	1014	exact		True	True	cycle2_p093_evex_vpmulld_ymm_mem		
VPMULLD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPMULLD	AVX512	AVX512EVEX	AVX512F_256	MASKOP_EVEX	1	corpus_reachable	VPMULLD	1014	exact		True	True	cycle2_p093_evex_vpmulld_ymm_reg		
VPMULLD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPMULLD	AVX512	AVX512EVEX	AVX512F_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLD	1014	exact		True	True	extra_evex_multiply_dword_broadcast		
VPMULLD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPMULLD	AVX512	AVX512EVEX	AVX512F_512	MASKOP_EVEX	1	corpus_reachable	VPMULLD	1014	exact		True	True	extra_evex_multiply_avx10_f_route,extra_evex_multiply_extended_registers,extra_evex_multiply_vpmulld,extra_evex_multiply_zeroing		extra_evex_multiply_haswell_gate
VPMULLQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPMULLQ	AVX512	AVX512EVEX	AVX512DQ_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLQ	1015	exact		True	True	cycle3_p082_evex_vpmullq_xmm_mem		
VPMULLQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPMULLQ	AVX512	AVX512EVEX	AVX512DQ_128	MASKOP_EVEX	1	corpus_reachable	VPMULLQ	1015	exact		True	True	cycle3_p082_evex_vpmullq_xmm_reg		
VPMULLQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPMULLQ	AVX512	AVX512EVEX	AVX512DQ_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLQ	1015	exact		True	True	cycle3_p082_evex_vpmullq_ymm_mem		
VPMULLQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPMULLQ	AVX512	AVX512EVEX	AVX512DQ_256	MASKOP_EVEX	1	corpus_reachable	VPMULLQ	1015	exact		True	True	cycle3_p082_evex_vpmullq_ymm_reg		
VPMULLQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPMULLQ	AVX512	AVX512EVEX	AVX512DQ_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLQ	1015	exact		True	True	extra_evex_multiply_qword_broadcast		
VPMULLQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPMULLQ	AVX512	AVX512EVEX	AVX512DQ_512	MASKOP_EVEX	1	corpus_reachable	VPMULLQ	1015	exact		True	True	extra_evex_multiply_avx10_dq_route,extra_evex_multiply_vpmullq		
VPMULLW_XMMdq_XMMdq_MEMdq	VPMULLW	AVX	AVX	AVX		1	corpus_reachable	VPMULLW	660	exact		True	True	cycle2_p092_vpmullw_xmm_mem		
VPMULLW_XMMdq_XMMdq_XMMdq	VPMULLW	AVX	AVX	AVX		1	corpus_reachable	VPMULLW	660	exact		True	True	cycle2_p092_vpmullw_xmm_reg		
VPMULLW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPMULLW	AVX512	AVX512EVEX	AVX512BW_128	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLW	660	exact		True	True	cycle2_p092_evex_vpmullw_xmm_mem		
VPMULLW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPMULLW	AVX512	AVX512EVEX	AVX512BW_128	MASKOP_EVEX	1	corpus_reachable	VPMULLW	660	exact		True	True	cycle2_p092_evex_vpmullw_xmm_reg		
VPMULLW_YMMqq_YMMqq_MEMqq	VPMULLW	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULLW	660	exact		True	True	cycle2_p092_vpmullw_ymm_mem		
VPMULLW_YMMqq_YMMqq_YMMqq	VPMULLW	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULLW	660	exact		True	True	extra_opt_vpmullw_ymm		
VPMULLW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPMULLW	AVX512	AVX512EVEX	AVX512BW_256	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLW	660	exact		True	True	cycle2_p092_evex_vpmullw_ymm_mem		
VPMULLW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPMULLW	AVX512	AVX512EVEX	AVX512BW_256	MASKOP_EVEX	1	corpus_reachable	VPMULLW	660	exact		True	True	cycle2_p092_evex_vpmullw_ymm_reg		
VPMULLW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPMULLW	AVX512	AVX512EVEX	AVX512BW_512	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULLW	660	exact		True	True	extra_evex_multiply_full_memory_disp8		
VPMULLW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPMULLW	AVX512	AVX512EVEX	AVX512BW_512	MASKOP_EVEX	1	corpus_reachable	VPMULLW	660	exact		True	True	extra_evex_multiply_avx10_bw_route,extra_evex_multiply_vpmullw		
VPMULTISHIFTQB_XMMu8_MASKmskw_XMMu8_MEMu64_AVX512	VPMULTISHIFTQB	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	corpus_reachable	VPMULTISHIFTQB	1100	exact		True	True	cycle3_p085_evex_vpmultishiftqb_xmm_mem		
VPMULTISHIFTQB_XMMu8_MASKmskw_XMMu8_XMMu64_AVX512	VPMULTISHIFTQB	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_128	MASKOP_EVEX	1	corpus_reachable	VPMULTISHIFTQB	1100	exact		True	True	cycle3_p085_evex_vpmultishiftqb_xmm_reg		
VPMULTISHIFTQB_YMMu8_MASKmskw_YMMu8_MEMu64_AVX512	VPMULTISHIFTQB	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	corpus_reachable	VPMULTISHIFTQB	1100	exact		True	True	cycle3_p085_evex_vpmultishiftqb_ymm_mem		
VPMULTISHIFTQB_YMMu8_MASKmskw_YMMu8_YMMu64_AVX512	VPMULTISHIFTQB	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_256	MASKOP_EVEX	1	corpus_reachable	VPMULTISHIFTQB	1100	exact		True	True	cycle3_p085_evex_vpmultishiftqb_ymm_reg		
VPMULTISHIFTQB_ZMMu8_MASKmskw_ZMMu8_MEMu64_AVX512	VPMULTISHIFTQB	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	corpus_reachable	VPMULTISHIFTQB	1100	exact		True	True	extra_evex_vpmultishiftqb_broadcast_zero,extra_evex_vpmultishiftqb_full_memory		
VPMULTISHIFTQB_ZMMu8_MASKmskw_ZMMu8_ZMMu64_AVX512	VPMULTISHIFTQB	AVX512_VBMI	AVX512EVEX	AVX512_VBMI_512	MASKOP_EVEX	1	corpus_reachable	VPMULTISHIFTQB	1100	exact		True	True	extra_evex_vpmultishiftqb		
VPMULUDQ_XMMdq_XMMdq_MEMdq	VPMULUDQ	AVX	AVX	AVX		1	corpus_reachable	VPMULUDQ	661	exact		True	True	cycle2_p094_vpmuludq_xmm_mem		
VPMULUDQ_XMMdq_XMMdq_XMMdq	VPMULUDQ	AVX	AVX	AVX		1	corpus_reachable	VPMULUDQ	661	exact		True	True	extra_opt_vpmuludq_xmm		
VPMULUDQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPMULUDQ	AVX512	AVX512EVEX	AVX512F_128	BROADCAST_ENABLED DISP8_FULL DOUBLE_WIDE_MEMOP MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULUDQ	661	exact		True	True	cycle2_p094_evex_vpmuludq_xmm_mem		
VPMULUDQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPMULUDQ	AVX512	AVX512EVEX	AVX512F_128	MASKOP_EVEX	1	corpus_reachable	VPMULUDQ	661	exact		True	True	cycle2_p094_evex_vpmuludq_xmm_reg		
VPMULUDQ_YMMqq_YMMqq_MEMqq	VPMULUDQ	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULUDQ	661	exact		True	True	cycle2_p094_vpmuludq_ymm_mem		
VPMULUDQ_YMMqq_YMMqq_YMMqq	VPMULUDQ	AVX2	AVX2	AVX2		1	corpus_reachable	VPMULUDQ	661	exact		True	True	cycle2_p094_vpmuludq_ymm_reg		
VPMULUDQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPMULUDQ	AVX512	AVX512EVEX	AVX512F_256	BROADCAST_ENABLED DISP8_FULL DOUBLE_WIDE_MEMOP MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULUDQ	661	exact		True	True	cycle2_p094_evex_vpmuludq_ymm_mem		
VPMULUDQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPMULUDQ	AVX512	AVX512EVEX	AVX512F_256	MASKOP_EVEX	1	corpus_reachable	VPMULUDQ	661	exact		True	True	cycle2_p094_evex_vpmuludq_ymm_reg		
VPMULUDQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPMULUDQ	AVX512	AVX512EVEX	AVX512F_512	BROADCAST_ENABLED DISP8_FULL DOUBLE_WIDE_MEMOP MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPMULUDQ	661	exact		True	True	cycle2_p094_evex_vpmuludq_zmm_mem		
VPMULUDQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPMULUDQ	AVX512	AVX512EVEX	AVX512F_512	MASKOP_EVEX	1	corpus_reachable	VPMULUDQ	661	exact		True	True	extra_evex_multiply_vpmuludq		
VPOPCNTB_XMMu8_MASKmskw_MEMu8_AVX512	VPOPCNTB	AVX512	AVX512EVEX	AVX512_BITALG_128	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTB	1085	exact		True	True	cycle3_p065_evex_vpopcntb_xmm_mem		
VPOPCNTB_XMMu8_MASKmskw_XMMu8_AVX512	VPOPCNTB	AVX512	AVX512EVEX	AVX512_BITALG_128	MASKOP_EVEX	1	corpus_reachable	VPOPCNTB	1085	exact		True	True	cycle3_p065_evex_vpopcntb_xmm_reg		
VPOPCNTB_YMMu8_MASKmskw_MEMu8_AVX512	VPOPCNTB	AVX512	AVX512EVEX	AVX512_BITALG_256	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTB	1085	exact		True	True	cycle3_p065_evex_vpopcntb_ymm_mem		
VPOPCNTB_YMMu8_MASKmskw_YMMu8_AVX512	VPOPCNTB	AVX512	AVX512EVEX	AVX512_BITALG_256	MASKOP_EVEX	1	corpus_reachable	VPOPCNTB	1085	exact		True	True	cycle3_p065_evex_vpopcntb_ymm_reg		
VPOPCNTB_ZMMu8_MASKmskw_MEMu8_AVX512	VPOPCNTB	AVX512_BITALG	AVX512EVEX	AVX512_BITALG_512	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTB	1085	exact		True	True	extra_evex_vpopcntb_apx_u0,extra_evex_vpopcntb_full_memory		
VPOPCNTB_ZMMu8_MASKmskw_ZMMu8_AVX512	VPOPCNTB	AVX512_BITALG	AVX512EVEX	AVX512_BITALG_512	MASKOP_EVEX	1	corpus_reachable	VPOPCNTB	1085	exact		True	True	extra_evex_vpopcntb,extra_evex_vpopcntb_apx_b4		
VPOPCNTD_XMMu32_MASKmskw_MEMu32_AVX512	VPOPCNTD	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTD	716	exact		True	True	cycle3_p066_evex_vpopcntd_xmm_mem		
VPOPCNTD_XMMu32_MASKmskw_XMMu32_AVX512	VPOPCNTD	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_128	MASKOP_EVEX	1	corpus_reachable	VPOPCNTD	716	exact		True	True	cycle3_p066_evex_vpopcntd_xmm_reg		
VPOPCNTD_YMMu32_MASKmskw_MEMu32_AVX512	VPOPCNTD	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTD	716	exact		True	True	cycle3_p066_evex_vpopcntd_ymm_mem		
VPOPCNTD_YMMu32_MASKmskw_YMMu32_AVX512	VPOPCNTD	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_256	MASKOP_EVEX	1	corpus_reachable	VPOPCNTD	716	exact		True	True	cycle3_p066_evex_vpopcntd_ymm_reg		
VPOPCNTD_ZMMu32_MASKmskw_MEMu32_AVX512	VPOPCNTD	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTD	716	exact		True	True	extra_evex_vpopcntd_broadcast		
VPOPCNTD_ZMMu32_MASKmskw_ZMMu32_AVX512	VPOPCNTD	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_512	MASKOP_EVEX	1	corpus_reachable	VPOPCNTD	716	exact		True	True	extra_evex_vpopcntd_complete		
VPOPCNTQ_XMMu64_MASKmskw_MEMu64_AVX512	VPOPCNTQ	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTQ	1087	exact		True	True	cycle3_p067_evex_vpopcntq_xmm_mem		
VPOPCNTQ_XMMu64_MASKmskw_XMMu64_AVX512	VPOPCNTQ	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_128	MASKOP_EVEX	1	corpus_reachable	VPOPCNTQ	1087	exact		True	True	cycle3_p067_evex_vpopcntq_xmm_reg		
VPOPCNTQ_YMMu64_MASKmskw_MEMu64_AVX512	VPOPCNTQ	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTQ	1087	exact		True	True	cycle3_p067_evex_vpopcntq_ymm_mem		
VPOPCNTQ_YMMu64_MASKmskw_YMMu64_AVX512	VPOPCNTQ	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_256	MASKOP_EVEX	1	corpus_reachable	VPOPCNTQ	1087	exact		True	True	cycle3_p067_evex_vpopcntq_ymm_reg		
VPOPCNTQ_ZMMu64_MASKmskw_MEMu64_AVX512	VPOPCNTQ	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTQ	1087	exact		True	True	extra_evex_vpopcntq_broadcast_zero		
VPOPCNTQ_ZMMu64_MASKmskw_ZMMu64_AVX512	VPOPCNTQ	AVX512	AVX512EVEX	AVX512_VPOPCNTDQ_512	MASKOP_EVEX	1	corpus_reachable	VPOPCNTQ	1087	exact		True	True	extra_evex_vpopcntq		
VPOPCNTW_XMMu16_MASKmskw_MEMu16_AVX512	VPOPCNTW	AVX512	AVX512EVEX	AVX512_BITALG_128	DISP8_FULLMEM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VPOPCNTW	1086	exact		True	True	cycle3_p068_evex_vpopcntw_xmm_mem		
