form_id	internal_name	mnemonic	assembly_template	feature_condition_id	condition_digest	preferred_digest	operation_id
T32/w/cpaf/simddp/t_simd_mulreg/simd_2r_misc/VMOVN_T1	VSHRN	VSHRN	VSHRN<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT><rule:dt_option__34><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VSHRN_VMOVN
T32/w/cpaf/simddp/t_simd_mulreg/simd_2r_misc/VQMOVN_T1	VQRSHRN	VQRSHRN	VQRSHRN<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT><rule:dt_option__38><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VQRSHRN_VQMOVN
T32/w/cpaf/simddp/t_simd_mulreg/simd_2r_misc/VQMOVN_T1	VQSHRN	VQSHRN	VQSHRN<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT><rule:dt_option__38><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VQSHRN_VQMOVN
T32/w/cpaf/simddp/t_simd_mulreg/simd_2r_misc/VQMOVUN_T1	VQRSHRUN	VQRSHRUN	VQRSHRUN<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT><rule:dt_option__36><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VQRSHRUN_VQMOVN
T32/w/cpaf/simddp/t_simd_mulreg/simd_2r_misc/VQMOVUN_T1	VQSHRUN	VQSHRUN	VQSHRUN<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT><rule:dt_option__36><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VQSHRUN_VQMOVN
T32/w/cpaf/simddp/t_simd_mulreg/simd_2r_misc/VTRN_T1_D	VUZP	VUZP	VUZP<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT>32<rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__2>	0	42f45048f171e1ce35cadac8c7cbe741adc561c41578ad70619a55ea6496ff21	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VUZP_VTRN
T32/w/cpaf/simddp/t_simd_mulreg/simd_2r_misc/VTRN_T1_D	VZIP	VZIP	VZIP<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT>32<rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__2>	0	42f45048f171e1ce35cadac8c7cbe741adc561c41578ad70619a55ea6496ff21	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VZIP_VTRN
T32/w/cpaf/simddp/t_simd_mulreg/simd_ext/VEXT_T1_D	VEXT	VEXT	VEXT<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT><rule:size__7><rule:SPACE><rule:d_vd_choice><rule:N_Vn><rule:COMMA><rule:M_Vm><rule:COMMA><rule:hash><rule:imm__112>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VEXT_VEXT
T32/w/cpaf/simddp/t_simd_mulreg/simd_ext/VEXT_T1_Q	VEXT	VEXT	VEXT<rule:al_option_choice__6><rule:qn_option_choice><rule:DOT><rule:size__6><rule:SPACE><rule:d_vd_choice__2><rule:N_Vn__2><rule:COMMA><rule:M_Vm__5><rule:COMMA><rule:hash><rule:imm__110>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VEXT_VEXT
T32/w/cpaf/sysldst_mov64/cp_ldst/LDC_l_T1	T1B	LDC	LDC<rule:al_option_choice__4><rule:qn_option_choice><rule:SPACE>p14<rule:COMMA>c5<rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm__100>]	0	887599ee1471df91940ea62e7061cd5a64343bd43030e45c54ade0a139d77d22	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	LDC_l
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VLDM_T1	T1B	VLDMIA	VLDMIA<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_vstm_size_choice><rule:SPACE><rule:Rn__30><rule:bang_choice__3><rule:COMMA><rule:registers__11>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VLDM
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VLDM_T1	VPOP	VPOP	VPOP<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_vstm_size_choice><rule:SPACE><rule:registers__11>	0	1a4b8a19cf569b1a26bcf6bbf248d792cff1553ec2befaf843bf64b6f9d89c01	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	VPOP_VLDM
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VLDM_T2	T2B	VLDMIA	VLDMIA<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_vstm_size_choice><rule:SPACE><rule:Rn__30><rule:bang_choice__3><rule:COMMA><rule:registers__10>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VLDM
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VLDM_T2	VPOP	VPOP	VPOP<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_vstm_size_choice><rule:SPACE><rule:registers__10>	0	1a4b8a19cf569b1a26bcf6bbf248d792cff1553ec2befaf843bf64b6f9d89c01	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	VPOP_VLDM
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VLDR_l_T1_D	T1B	VLDR	VLDR<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_64_choice><rule:SPACE><rule:D_Vd><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm__97>]	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VLDR_l
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VLDR_l_T1_H	T1B	VLDR	VLDR<rule:al_option_choice__4><rule:qn_option_choice><rule:DOT>16<rule:SPACE><rule:Vd_D><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm__96>]	144	955a5cf80a63af9ac2d800f2664950e63d21a803b6b654d235a9814c7be3cc70	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VLDR_l
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VLDR_l_T1_S	T1B	VLDR	VLDR<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_32_choice><rule:SPACE><rule:Vd_D><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm__97>]	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VLDR_l
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VSTMDB_T1	VPUSH	VPUSH	VPUSH<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_vstm_size_choice><rule:SPACE><rule:registers__11>	0	3efe8ccf41321a8087829e4d143d3d41095baefb7b854f6e7dbc205532b16c9f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	VPUSH_VSTM
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VSTMDB_T2	VPUSH	VPUSH	VPUSH<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_vstm_size_choice><rule:SPACE><rule:registers__10>	0	3efe8ccf41321a8087829e4d143d3d41095baefb7b854f6e7dbc205532b16c9f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	VPUSH_VSTM
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VSTM_T1	T1B	VSTMIA	VSTMIA<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_vstm_size_choice><rule:SPACE><rule:Rn__29><rule:bang_choice__3><rule:COMMA><rule:registers__11>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VSTM
T32/w/cpaf/sysldst_mov64/simdfp_ldst/VSTM_T2	T2B	VSTMIA	VSTMIA<rule:al_option_choice__4><rule:qn_option_choice><rule:dot_vstm_size_choice><rule:SPACE><rule:Rn__29><rule:bang_choice__3><rule:COMMA><rule:registers__10>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VSTM
T32/w/dpint_immm/ADDS_i_T3	T3B	ADDS	ADDS<rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__44><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	44c0c09360b62f2e10a07226fe6ffff0c775dc339fa534e1300fd3d1a541acd7	f3f13dd31fc3bdd1808f01c631b11b06771f3bb8c7aaf1072683fe398ae260d0	ADD_i
T32/w/dpint_immm/ADD_SP_i_T3	T3B	ADD	ADD<rule:al_option_choice__4><rule:DOT>W<rule:SPACE><rule:rd_choice__21><rule:SP><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	5ff13b8e97bc890b1802380ca64428f88d4d340a1e901ea8f7a09443e6823df9	ADD_SP_i
T32/w/dpint_immm/ADD_i_T3	T3B	ADD	ADD<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__44><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	2356d48d64e7dfe7d9cf654084faa29e973ca06470038bab415c388dc517a1d7	064bd23055676349fdad5a210fff3486834c068d5f36d9b88b502257bc60d812	ADD_i
T32/w/dpint_immm/CMP_i_T2	T2B	CMP	CMP<rule:al_option_choice__4><rule:DOT>W<rule:SPACE><rule:Rn__38><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	c353e87ca27721da0e72725ef1d9d293200a3ee915f36bd50c5d2dac56ec4ef8	CMP_i
T32/w/dpint_immm/MOVS_i_T2	T2B	MOVS	MOVS<rule:DOT>W<rule:SPACE><rule:Rd__25><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	eb2398a2f08a1e7b0495c4b7ff820a464e5b514c493d951975b6e82d12a654e4	MOV_i
T32/w/dpint_immm/MOV_i_T2	T2B	MOV	MOV<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:Rd__25><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	bd4b24f98e702f5c681880fa9f3e01ccda8e88bb7813dedda9a29a5c900159a9	MOV_i
T32/w/dpint_immm/RSBS_i_T2	T2B	RSBS	RSBS<rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__38><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	5e34540f09bcc7a1fd7c9480dbe30c7834514c3566209d1b8906e972d33538b7	RSB_i
T32/w/dpint_immm/RSB_i_T2	T2B	RSB	RSB<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__38><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	afcc823f48431f3981a861832ed08bea6b2afde2b35e26bd6fd0ad62bb224a7a	RSB_i
T32/w/dpint_immm/SUBS_i_T3	T3B	SUBS	SUBS<rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__45><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	44c0c09360b62f2e10a07226fe6ffff0c775dc339fa534e1300fd3d1a541acd7	f3f13dd31fc3bdd1808f01c631b11b06771f3bb8c7aaf1072683fe398ae260d0	SUB_i
T32/w/dpint_immm/SUB_SP_i_T2	T2B	SUB	SUB<rule:al_option_choice__4><rule:DOT>W<rule:SPACE><rule:rd_choice__21><rule:SP><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	f4d2a030866d18e3f97c31d9dc9834465d8ba0b0e56105ba775fde0294a743b7	SUB_SP_i
T32/w/dpint_immm/SUB_i_T3	T3B	SUB	SUB<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__45><rule:COMMA><rule:hash><rule:i_imm3_imm8>	0	2356d48d64e7dfe7d9cf654084faa29e973ca06470038bab415c388dc517a1d7	064bd23055676349fdad5a210fff3486834c068d5f36d9b88b502257bc60d812	SUB_i
T32/w/dpint_shiftr/ADCS_r_T2	T2B	ADCS	ADCS<rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	ca0adf7b4381887ca9518574aec4258a5d636b54310b1d3070d6b9d56417a23b	ADC_r
T32/w/dpint_shiftr/ADC_r_T2	T2B	ADC	ADC<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	24012b263dc8946c7989b9eb7fa5bc29e641e851fad11f5410e8599706311ce4	ADC_r
T32/w/dpint_shiftr/ADDS_r_T3	T3B	ADDS	ADDS<rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__42><rule:COMMA><rule:Rm__19>	0	7cc3effb667cf2dd5d59d9495bd46cf40e1667f3718427c7e5fa570ce5acf9f4	b9c037256d83dc79baca7a56cc8f9f59e6107052c2629a072a3dd1f80554bbd5	ADD_r
T32/w/dpint_shiftr/ADD_SP_r_T3	T3B	ADD	ADD<rule:al_option_choice__4><rule:DOT>W<rule:SPACE><rule:rd_choice__21><rule:SP><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	9b8eb6623ccb471ede3b05678aea816e4cd264daf901c0b055a7649cb798cf6d	ADD_SP_r
T32/w/dpint_shiftr/ADD_r_T3	T3B	ADD	ADD<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__42><rule:COMMA><rule:Rm__19>	0	a2aa3c58702259f39c201aaa346f292674e7629e97a4591983e231d7cf6e2a2a	e2c1faaf8ee5437996fd8125c99a683a423220dac9077c3128c948545261abdb	ADD_r
T32/w/dpint_shiftr/ADD_r_T3	T3C	ADD	ADD<rule:al_option_choice__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__42><rule:COMMA><rule:Rm__19>	0	a2aa3c58702259f39c201aaa346f292674e7629e97a4591983e231d7cf6e2a2a	6901806429673a6afc21271d8e4313007cfd3504592c4f3683263390d353e43f	ADD_r
T32/w/dpint_shiftr/ANDS_r_T2	T2B	ANDS	ANDS<rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	89b233ffa80de80187ecd24068977db1a86c3eb5f9a3fd3d6e0b648822258d38	ca0adf7b4381887ca9518574aec4258a5d636b54310b1d3070d6b9d56417a23b	AND_r
T32/w/dpint_shiftr/AND_r_T2	T2B	AND	AND<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	24012b263dc8946c7989b9eb7fa5bc29e641e851fad11f5410e8599706311ce4	AND_r
T32/w/dpint_shiftr/BICS_r_T2	T2B	BICS	BICS<rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	ca0adf7b4381887ca9518574aec4258a5d636b54310b1d3070d6b9d56417a23b	BIC_r
T32/w/dpint_shiftr/BIC_r_T2	T2B	BIC	BIC<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	24012b263dc8946c7989b9eb7fa5bc29e641e851fad11f5410e8599706311ce4	BIC_r
T32/w/dpint_shiftr/CMN_r_T2	T2B	CMN	CMN<rule:al_option_choice__4><rule:DOT>W<rule:SPACE><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	fdad78a1aeed89e94f0babef9dd201e8a02d26ec5d81cbd32628dcf4999649ec	CMN_r
T32/w/dpint_shiftr/CMP_r_T3	T3B	CMP	CMP<rule:al_option_choice__4><rule:DOT>W<rule:SPACE><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	bd894daf4ba4e7be530771f75f5eb8046f45df67685737509ab6375c6f8ed900	CMP_r
T32/w/dpint_shiftr/EORS_r_T2	T2B	EORS	EORS<rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	89b233ffa80de80187ecd24068977db1a86c3eb5f9a3fd3d6e0b648822258d38	ca0adf7b4381887ca9518574aec4258a5d636b54310b1d3070d6b9d56417a23b	EOR_r
T32/w/dpint_shiftr/EOR_r_T2	T2B	EOR	EOR<rule:AL_option__4><rule:DOT>W<rule:SPACE><rule:rd_choice__19><rule:Rn__37><rule:COMMA><rule:Rm__19>	0	5542c844827f2f4220b0897a7afaaa89e2e6d48f6ee2db579cc3e8e9d7369d5d	24012b263dc8946c7989b9eb7fa5bc29e641e851fad11f5410e8599706311ce4	EOR_r
