binding_set_id	first_binding	binding_count	digest
841	9102	9	66275c4ed5418a040838971eeef3cfa99750c3dda5f292f7419c97a36387d417
842	9111	9	2522ab782bfab859bbdbf5c53870a3c92562be5157173ae0400b96c4efba0c52
843	9120	7	635e3aab33b3bee40862d1d21603fb123be786155e4b737465f805e73d85c6b3
844	9127	7	1af5ee822bf0e5ad0728f416069abb3aae414c7af45f88b9ce58be7de32c7c23
845	9134	7	c88107fcb23cdc8c820cb724a7705d746e619e6aaeaecd9660e2ba5eb2bdf398
846	9141	6	64d0633b842cae8bd2a69071de74f421dcee1fb4960be4f06d1c41070840cc66
847	9147	11	531a6db1fc08a90f5ac8ed498623786871c79ca5d11dc94e424e6fdea64a4e0b
848	9158	12	25ad21faed87c36cf7ecdb800a9c956b8c250af94c6b5f2702fa9bf4cc95eb75
849	9170	11	5ad4d8804461a67fa1b2645cffafddd0649a920327fba7971f69caccc91ab255
850	9181	9	49cab6490e54426c00f38c2179fecc666b7f2d7f7e823f279078521b6e684152
851	9190	9	af98657a653b3af6497efc5ea3da08acb836e780049b37f65603b312f3dc6a8d
852	9199	10	413c8cffda09bfa66d33cc35eeed56c7c2ae3d3ed3176e6408009c96b99888c2
853	9209	10	b7a3dfe56abdbdbd666b9854f6e39c2e03df23270261a01906aa9369ce40400b
854	9219	13	db689a9cf451045c337fff92a483ab6e1ce473046d5755909c4e18549a51ea20
855	9232	11	8f17e031c03beb601a2b865383755cd2cd397583e252a017038f72057bb54665
856	9243	11	e1604ba886144760bf698245a0f00e7418a122d1379f8dbacb7bc7bc3798a2ee
857	9254	12	69decc606440ea2e6c5c39b9d6e36b46aca1cee01d7505a1de95cf97aab0839f
858	9266	14	f56803afc88c0d758bafc27ee90c9cc227e26b041f619d4bd001c3c09a5c8756
859	9280	14	577a332d3e127cdbe35a43989ef18c0d4e01eea2af0b3dadeb9cd5593b83b9a2
860	9294	11	441fa447e3e0a056386b8b7fee793430d4f0ee1d940f9159f32bd7496ad36586
861	9305	15	aa330761195c6fb448df17c6438d45e0660b381c4969a40e0c94be552a9eb811
862	9320	15	97a5a6d2041e36bd275fb36e536b51458cb6198cb3e279fe9726cd33f076e335
863	9335	12	d5559b0c65d7b101aa01adb8673b40ce222983ebde8482cda5c97826b837efa5
864	9347	6	3a33c555cba4327e0a993a3129ba476a705a6b7b7ab7ac2712a48663ad2ac073
865	9353	3	30bcc19394bf5f49d9bea354b5c565db2f52270e13746226a741086617f17421
866	9356	11	793b597ed0eac77cb8f0969ff9f8aeb356dbb9c467f3f090fcc07c80639cfa75
867	9367	11	dede2e2cdbc83266ca33e0dbf74423be3151ffe03fb88d8185a69f4df94372e1
868	9378	13	2bdbe6196a43b7fd6cbe71e2db99365fccea78648037abc481f97dab5d57a060
869	9391	10	1c82fbb0d073071cc89127784db58168e2833fee98bac07fb88aba77d8d0ac91
870	9401	14	cbc46922fbb50b8388cc2809d096e464b1e8b512c30014a49205800fb6c29556
871	9415	14	1fed1c9a80468e6b5597b771ae6568d1cb6d7ac73870098401418614816676f7
872	9429	11	f430ff3117854de1fa9ab0e1379f5253bb745258c6511d4d9e65fa865d751d25
873	9440	13	e3a5136cbd4e202daf659358afeaa94500df542a74a8268b21b3f4727f4a8013
874	9453	13	053cf799c6c0304d08011ca817adef43133775f1e2dfa6167245c93d990efabd
875	9466	10	ee53c9089a1aba900c4a4d72462ec3ed92a058d26649072939310dac8c54a538
876	9476	12	050d21f9432ae8ab3f0073aca80c1986db24400644d38e174c47dd78bc38137a
877	9488	12	9e0e5c05b06562bca59e4607b3a1ae1d59c956c5fd9bcdb3aeefa62381b61790
878	9500	10	5d7520fb323d3cc1b91764294d1b9926fcb2d77dffe5f3768a36073b9c4fb2e0
879	9510	10	8e4930a61dd7aeb14fae2efd78ed589e4ba945788da771dd88a2dc922e2101b9
880	9520	9	8a55b78a187f4fd3917ae87bb62bbd296dbbf5fc34ebb86098334c9eec84979c
881	9529	8	baf77027074760948f4adea419bd8d255219fb68d6719039fc4fba65ef395c07
882	9537	8	4be4fdd7356ac052e8b420a24096db9dc2930f400bc703207f71bc1c0434b3cd
883	9545	10	10fbf74225d49a3b3e3a8d9d81c7b177f36516953f0a4c90b210b2d0915dca5e
884	9555	8	48bf46155570ca3247214f3d550ffc71a9b35f1593b7a3dd2f8aa19a1b154748
885	9563	10	43e58b870f712c2a65f32f5e7991f3ade9b50b4480218948e2aa35cf153243ec
886	9573	8	66f3a4b63e48b3be68c4c964014376458762a316e6560c8df1cbe53f600c5828
887	9581	9	b9f9c2e32f50e58d312b0b3f23cd7d2786a3aa41068fd053b9593b7f86f9f953
888	9590	8	8fab1a2e2afbcd6d5ba2e4b7f77b4a1491562e78b3f39f96bc962c6ab8e44649
889	9598	9	506abd1fc7bc16a6658daa9111495d2bcdaad34ffaf5b961498380213dc60756
890	9607	8	477f960f5e4e86b0eb30432fcf256819909868897d3ce55c99e64810d78e8121
891	9615	8	32847ac6378d7f20ae659936079d8e0a6a82fec2bab03dec2c1985325f23f8d9
892	9623	8	fb1a056636bf25b4350addd08489cc5defecf2107b6a624111ac2def632ec138
893	9631	8	ff757a5d1a8b6b6178ba38783df90c2d591c315c59a24d3a7eaa8b12a073220c
894	9639	8	7a74699fd636a60c4844c7e447126f72466f657041c20b30f941bc27765c3300
895	9647	8	dbe638c30d3b4c35951900b34971187cf6df190a8221c93b9999783a7f20fe79
896	9655	8	9d1877a8f8c12581cfcd4fa51e0171e4a0598d9c88ffc102438efded4cdd077d
897	9663	8	a14d56a94325286f360378fa7de34d91fafefe0d9c3eb06d0341dc6bcb50c504
898	9671	10	aeaf4c7ac0a5043f90808af210268e3e60f5316102533a1ceb54441b9ab2be91
899	9681	10	ebeac446201cdba765fd49719bcb074ddbe361adfeeb076769f7ebe34999a919
900	9691	10	63254616b8265173354a70c233cfb1726cf8318ee2be77da2424ef37128dcdb2
901	9701	9	b21d292334e11666a612c020a7a311c20df869a6dca05c6b3d8b69f0ff619a05
902	9710	11	cb2c21fe7ebf3d0383f3f27737687a10838cc3d723df4a379c8f6b01314b31e2
903	9721	9	46d737683eb1a3f56a82fa7a118a883b6520d16b4b8ce23ac5a6a084ccb3d4e6
904	9730	9	094bbc46a5e6118ab6b9ca18fe4b694f6ae8167ab9257026cbdac775415477e7
905	9739	11	324a23c1781627cb0cb59c8fd73df7ce7b5c01460e3a4002beb5283ab434c6e4
906	9750	10	f31b9f69329b94879ed52c01beaada4efc9c9ac67a7267cb3c71284759fb0e53
907	9760	12	262869e9b9038bf52cf578d8361cf9ae0b18aa1a97ca4284863facbf34905892
908	9772	11	39eba233d8fec27e6da4346aa793dd4885474a04a0e185dde2d76711a477c5ad
909	9783	9	6df95c6e38b9306c7f003a26273be69d8dabb0827f077710e25df60a3edfed77
910	9792	9	4f48ac39adf38508cbb8bc2c6b67da451ef5dbee6ee67bd1914240a2ae558e2b
911	9801	8	c2c68d399c6e90722536e0c9b33fad087c0498515b42f940a1e7209e778e4016
912	9809	9	49d1f27d5282b1fea2184e10bf5ac0deaabace41d7466f6a6351193d84b529d6
913	9818	8	924c78421aec2c1d7f74ccda736287e60bb0a6b6a6b52fdcc09b9ecd9df164a7
914	9826	12	07bb84f6f126ec0fff96c6efd7ed4872cc1bb824f87d4626fb51e4e967b8e67e
915	9838	9	cbb19712951df0b59e742eb167cb68d75f2caa55728f1b4f7f5b59dac13745ad
916	9847	10	94276463babe7ef1e9c77512d042718820d10effc1a82a210d9da89add7ef56d
917	9857	10	62df7756721cd5826fd1c98eb8672a8242a2bd641b0a7824a1760be4b52a745a
918	9867	8	12c3fd4dd2273c29c8f078a7a25cd7324c55f32b4f1266422cae704352fbaaf1
919	9875	9	c07e49c852cb436c1c497df5f5f580ff4f4cb6e077be2bf4a08905e7e40cf93b
920	9884	8	3afb130a8e91a8c6c292755526cb5c5372528f205feaa431df1f6b15756f654e
921	9892	8	f4417de785231c493f5d23d866f726fee13f36492d71fe3e540dd8efb656edaf
922	9900	7	ba7de86ef87894f251aeb354c5e07c2a857781499bede58a504f0d2133577211
923	9907	11	66f1a14d2f19a4678f6a70b1cd8dc131a07cf87036d3d91386c35574ad9df3c9
924	9918	9	2e0c3e91a1da7e9346eda9f01807a8b9d6a43a34e15c7e811eb0c184ce5382fb
925	9927	11	4e55eadfc6e57c6a7baa6fbda6b051a9409599d9c5894ef19a1a03b518cb1c50
926	9938	10	39c29fc0bc0bfaa2a4e3b6932563336c1b55ab1955f740631e8c0cd911016fd4
927	9948	12	e58f11b399cfc838925a5c734e430e36a8b9b3cf57474b2f920c74de7f2f5e31
928	9960	11	f5faa382f076ffe22ad0879f10335cdd749861b768663e13d10d278ee0e57dd2
929	9971	11	b25b3d6fb8b643dd476b9793aa8a99016df85457cb664c4ff79cbd54652599bc
930	9982	10	2b9d55aa814004ebfd550e84e8a9713e9c285c16eee4ec6f2fe0880265ba941b
931	9992	8	86a7a0c36c94d75bc2a3b06d25780321cc9f62e5595168462d3178235070c0c8
932	10000	9	af4bb03fbfe051896a888e0710aac28eaca74bbf419d7db30ce793cacda59695
933	10009	8	3f3277d23c9be02b1ece2406096db56cf318da509198b1756d3d5894820bcfbc
934	10017	9	b75fe185710b2fe6130ba706cf116cd7acb197ddcf865a8c23fdee525eb550a3
935	10026	10	01bbf92d412afe6563b45d025fb79a14416985a95f35a0bdba29259e1b56185d
936	10036	9	8f5c48a19a13d761965aa3152f0f69b922513f861521561fe48e002f53c67c78
937	10045	9	18b14ae3b646307a904bc9bf018e0919b201d997abb10a36b5d569fc8414c09a
938	10054	8	e43fd63c98c605860e84c99f554f603567fb4e14727c99fc71372e0bcd93d7df
939	10062	10	2d149ca62ffb3b23254456cf38678c55b82332b4d0936448bb1d72f980c86b75
940	10072	9	4712a56a21860050d24b80c095694ca21956506a81e3ca4146820c23e5861340
941	10081	9	1b38566808e2b8d6c11adf746ece2741ae8914271d340033c8e1faf7797c86fa
942	10090	8	ff00aa9cb8de34757115c794c4c0dd1474dc6c6798f71ff27732e18e5e738d28
943	10098	8	302f4e11082fd050ce6b452f1e3d7f2bccad354b81bb91b73024eef0723c8706
944	10106	9	bf80a1e318c7b6523b7f6fc5ee3dd8157e4fdb2f63567a7af698e249bc5fbec0
945	10115	8	a0b24fe4d69936e11e5c38297eec1ae899539294dde20826d29999bda70366d7
946	10123	8	8ff29598159a093572e334ab9dc4c460916a4bbac7203ccc14c91b70f1132b29
947	10131	7	af3db94c8cb2c238051ac23f2b9b31753917de146d7d1a77dea5fad54be88553
948	10138	9	53e6baa092e2da8ba2a9c0bf4c637b20cbdd3b5ed182a1266dbaefa99544f26c
949	10147	9	e507da3fa971de889a7daf639b0a43bba18ad59dd93b7d684e61f61e0ca89899
950	10156	8	3bc2e6014d2a961787e4388f3097340411aa0d0c7981926162f772795c464dea
951	10164	9	be0b49f6e1395787418f29a4576108ab8d49d5252e87b60fb602e6d8d894317d
952	10173	8	5c29ae62b6739ed1d1da442769f0d6bdca45392b6bbc9586bacb79118b1cb879
953	10181	8	e0d7c9d726ddace33167918b075995b38fccf8a393a1b7ebedf41c217d8566d2
954	10189	11	d35b80e1756b1bc1217324c9a12fd3a3e30af1cde246deb87a732755933f52a3
955	10200	11	f24aba9d542766067e8857792e36514d2316adb19a93cfb73658bc69fa0d1e62
956	10211	8	e5bd884a48a0c1c488dc1c6aa77383b5f0c9420e25a0d7a30b6c6f5afef03686
957	10219	10	0a3e1ee3851f6c85eaf764c21336af2e54f0b26bd887517eecd1d2a155f4bd95
958	10229	10	277ace8f7693f59701cf59ea01da4c744eb2ccb84c17184978112f86aa5652b3
959	10239	8	b5c159f1822b0b2ebd958a094fab66d92f90aae209f0e87017a2edd2b864e579
960	10247	9	c6c1b4570f79007d4103698f1af51b7c40e8c027dc3582ae8e709e467f1759d3
961	10256	8	1860fdb35bf39f4172e0390fee3b548a53bd4f6fa57197fc6c41e020904c9455
962	10264	8	abe3642e206702ea0c8c6bdc21eb541e3db0514b1d83770e3be8569077bd16a9
963	10272	7	042e2e6fbacf4b1eceefca6f2859ba52e2b7735ef298c93bf055a4b6182cb061
964	10279	8	9a192d99a53394904cd97732cd2c0da3308804a2055c1ab9812f78c594180561
965	10287	8	bb04ce793dac9df72fbb3f6b4093f52c64b69d38ae5cbea9e9adc5cb5e1e2959
966	10295	7	1af30857ad474b4b024778ace4328907b19216b38b6c8b9619739804a1acd123
967	10302	10	e54274478f9d1fc2c45e678df5468eef5bc4585ccdb6ca409ad0cf917158286a
968	10312	8	6d2d8f9bee02f6523eb9b968e9dc2b6bcf2a7752802468b79cee5f3c18eb6173
969	10320	8	8db802c32e960d7c239b3aaeaa96128cd4814a81660a611cf47b9957b15fee3f
970	10328	8	118214fedbe5dbe64c52ae8ef3eb5ea4a25a9d0ea8261a68b63b53365ab84bdd
971	10336	7	a1d7a86adafce9d61b8c18d0e53dd5258869da85510f0042fc18b6be9da6687e
972	10343	11	7dff68fb00bc98f341e9bda83f0d1e57d0b7864e9776959d3e8b32bd5731ac29
973	10354	6	37cc5cf18caf86d02856a91128d4f3aa6a341298c577d5e67b67db39641a4542
974	10360	8	d031ce8edb494c58f6c097b27824ddba8b1b8d099deb70dd8749e30597705e55
975	10368	7	91f5d76bbdad75024959f33bb2feff6d802e218b307ada7f7d2065aa976ffe78
976	10375	9	907db4533a24fe55b70ef4222776b61428eadb4a71b2ffacbc5cfa8d5ba5b4eb
977	10384	9	94ec1c2ab16de4658187e9b09da9df118cc5291f58a481c38464456815c02768
978	10393	8	4bf48bb2948ed755a350c11abe50435fd3b91d2577976a86d071475194aa07d3
979	10401	7	5153f4881a51ac725aeb66005267a2b3b8f06411469e07f4bf686bc5f4b4732f
980	10408	9	ed249056a1ea86fa462337d3f8590a79202feb1f1ed2f0d6f8fc772e3e52ec06
981	10417	7	616ed6d7ff4544b5ca3eb787725194075350e59e2966f179fc23c2b32f190440
982	10424	7	4e48db775b2e6fb1b65d07f1d14ce9a5e96dbc0167412129f84ecf2946380b1b
983	10431	11	1152bf187162e998787c570bdd03fef652a778848a8a6054e4a06e58ad72f9e9
984	10442	11	f57bdc6b077ac7c74704747cc2cf5c918d28eda4d27870756376d0be13629a18
985	10453	10	379364dcf718fd5c5fc82fbbd674c3755080846f5c212a5f6ad0f21158658633
986	10463	9	86144089c315dcecb06ea86fd0c84e8bfd6529cb5bae965339b2b4c46ed38926
987	10472	7	74d13d66b7ddaeadb0b09e50a22b435514435e6438952471a1eeadae69b4920c
988	10479	8	d66abf78a148f2c916d0a51b00da078bded7f9f2d34bd41b22b6122de93df9c7
989	10487	7	6db142decf47875975f54fcf8f1ffda33efe96a27147c9717492d8a932902d38
990	10494	7	e30e5a0a18c3d4931fe58e1aab5ca206f5ea7f72e1cde3f1e56e4e582d6775ca
991	10501	11	f82aaa5eb2298f438f0ddd465ac4a43fdfa7970004fc1bfd2681d0fa3b92bb1c
992	10512	11	a3e704c37e72fdaa7ab9b9ff61b3790257ff360efbb1e5e389cba55dafd09a3c
993	10523	10	6d6ab07388c47757001d95d0d58c970683286b74b27d8743a7867f775042e0ae
994	10533	9	db7a2b5ec615716ce7b884d443e7e6e060adfbfd3256c7db7fca1eba5834cded
995	10542	9	289b7e7a68d32c494904ee90e76bf48d75809abbfe5901123c52eba928f399ed
996	10551	8	03c81489b4b1eceed7e4e7041f49affb85365fff93409a35e01f8d1899cafb12
997	10559	9	1989e1fbaf61d93c29ef69952eaac4c37838f0a475ade0931b67532f952e25d8
998	10568	9	edbdb57975ef7876b55fc1ec514f11d5576d4593a50db49260f7b723d95b1e59
999	10577	12	f13799b441b7a50fd244e155adaecb5d3841bfb01ceeee516766f1c77d6d1588
1000	10589	12	6f9a154101fbdfc70499fc7e15151c95c1e108f39ec1cb21cbebf5aba394ff83
1001	10601	10	38f28fb411318790c1f7dccf1457553d8c7c57df061b0a63117f0b75158baf4d
1002	10611	11	c931a535aba8046545d7b445f6619959a7a205e65e20264e2c3dedbc22999e14
1003	10622	11	72aa3c2321adb63e48a6b54b70d008acf6a345fada7710bbb984f1cb4e94e180
1004	10633	13	aa3489f2f5fc4f572a6b629390142b62b8df784793bf72fcbabb077bb452356d
1005	10646	12	c22cf306bb388353347aa2cf72a1993d78d4ec05acc12afc5113fb8e6197915c
1006	10658	11	0a3b6de6bc644fe5e9455ba41ff1e65eb4197540fa338932dfb9755cdece3574
1007	10669	11	eaa87028452ffeb7814afa38f8181684e382894db47973bf6a5ea130df6a9140
1008	10680	9	f10eb6d7e69bb64d59a64fe73c192f71b0ef21da32f3888a3de4774ae565fc59
1009	10689	9	7a3b4dd3135c4fcc08df5928f112385be7216a993be0496d5c6aa9dd3a147fcd
1010	10698	10	8640ff20b4eec05464886cf294520f6252d566e64631e4527f13ebf18c583ef2
1011	10708	8	f7a5bf0f5add59886e067d2c3fb521cd4bfbbc79ce88f9596acfe7d5f50a252c
1012	10716	9	f9c17f4f219ccec7d69384b1179d02a324f03eb9bf1811e0dcec3d96768f2755
1013	10725	8	38b42d623f09774c300e35c4c875de5516e089bfaf0a25a37b0f87b555801801
1014	10733	8	699bf40b354efbaa29dbc8cca249c5d22154ab385991e8fa77017b9dc1c9b39d
1015	10741	10	57c379816a068e9909c12f6760186a1d213dcdab02af0a79cebda35cae707555
1016	10751	9	f1544adc7b42c88d092acca4d9eae2f0e3d654fedbd84aa00fef1902a25c8e85
1017	10760	9	7f971b67ee9dfd9c9d808b8bdc4c9a6e4517750f43771f0a721c8d106a159717
1018	10769	9	a6717183e62977976315a0b00bf5f7a6ff5f0341b6d3725ceb90bdd1751b1604
1019	10778	9	8524ec84634f25938b32142ef87d81dfec6c192b63c17a3d2f86e13ecd19e582
1020	10787	9	11ae8446ecfcff706f9af344e318e323e35b50a9691951c412e145ef6c0649de
1021	10796	8	1d14f5c82616132fc39b999ef425da2fce1fd4843123766b66945fad7c40b264
1022	10804	7	c208c44fba9448aff7a00b74e3de4002bc9b2cb75fd02b631b6a0a422c41daa8
1023	10811	8	856606fa48314d33c9026ca2e921b5da222ba19d983d51b7c59e954dbb04dfa5
1024	10819	10	cbba26945d5f3884af2ff39ca485fd5130fc199b1bbdfb68c6ab9e6eab9d68c5
1025	10829	9	4dd717df97c87d1aca2340b816997f946be2f300931e7eb91bc0cb4bbc09f978
1026	10838	7	b36d7d003405706f577361b4b081b6a61cf74834889763f6e4af2f040aeac502
1027	10845	9	326e864b3d127d20c4c61b6f0153dbfa095ea216be07dc20f92f715d364ef171
1028	10854	9	4f74f60eb93a85bbab181266427f39434e165c40b0add08e2c26ae70f3474f9c
1029	10863	8	df920ac7fe64bae6ca14c7098070ad7d6d5170f4c46cdb6cc5f20ac451a25a8e
1030	10871	8	3f111e813dbbb7bab2c8b05496524a2b15b00081cf3775054bdb013104d56d98
1031	10879	7	8f73483b2471317f6eb37935cca94dc4e912684a373cf44e71b53e044a384e81
1032	10886	8	aafdde62b062377bbdfe13e3bb4608e76e56de8ca6ab889e5ec0639742f6d66f
1033	10894	7	0a23953a420c3e3e92f965d6fceb808ac631fd4a9556403016f56f930a25d98a
1034	10901	12	a57cc4181c9fdab75997194aab6f36aef08ff7bf4f04a9a5eafa48966f530b56
1035	10913	8	235d3423abc39e18a714613c401fbf86158f2d0e55d4d2e68376f3b26287bc84
1036	10921	7	5b7038f6394dec26974b644b164ac3c0729b78a50baade0b3cbaa7089a05276c
1037	10928	8	83d2002867ae17a6ca29ecf404d8743fa7e04d2243faa561806787e986db7239
1038	10936	7	beac2b27a43f8f63ef449a23c581162830945d52f99381b25ae0a833f2f7c3d9
1039	10943	12	81ada27cdb0e2e66d5cdb01ee439c4f984a0602f8325736b1f76326847053fd9
1040	10955	6	019eee00bf8c33ec3505fe657fec3e8d622393344fc76751f862acae0e43cdcb
1041	10961	7	b793bf76f483e5b434e1bdd7965f6d092e111b6b5519d71600c7dcfefdcf5a48
1042	10968	4	14b9b8dfa2d652ff68127335b897df01fdcc826ac5e5d4f8985af99e09a771d7
1043	10972	5	ef5276179b042a81638ffe4fb2f16c34c3e13fe739e158a97c70c0236e3e0812
1044	10977	9	5f04429c70457c08a0c474a84ba3740af0f3265fe8d7838f553b70bf2d302b57
1045	10986	5	072a1ef5c26777472e9be4b4f73c66be1bb630760853e60bf3deeba268e38757
1046	10991	4	71d87a24c0c3a1d1aaa7a4113bf5df310f8376746c3cd32b1891644f4f44affd
1047	10995	3	8891cd9422a7c4bbc2c37a5649efff535fc1708acf9c589187c84bd876e92ba0
1048	10998	3	d451be5e890646b111c38eacc818869a07ebd060606fa07b652c6f8043a0ca0f
1049	11001	6	ac69ba8fbdc6576131a150dc46e1f9a8b9b88f0078d2e36614ce5f548185c6af
1050	11007	4	6a921db7538b6ba87812a2f3305a507239d3af1d5d99e102a813f66dcb491531
1051	11011	4	f1ffc769a8cf4eb64fe18d7cbd82b56ad81b53f6f2025b0d5ac3751d18368596
1052	11015	5	e6494d4d3b6a1806f5b7d41c9f937e080467070fb50153ac1178e4b63eb36bb0
1053	11020	3	469bc9080dea5f1577803276977728125e62d2c342419c97ec261aa3871c758c
1054	11023	6	f36326e72eb4b986ee27b27f71c4f498a5b5c18bb7e958b329302de8363f53e4
1055	11029	3	dc66bca1116c6a2a2cfa474efcdb3ffcfaa735eba9ad4e37197041b8203e0cea
1056	11032	6	44f570ebf6a5130adedfd7d3929847401c242281a3755cfd524c7e99ee1aa8be
1057	11038	3	c1c6fe6d5f8c2eb7c8f46fb233e1f33136965e67fae74445777b0696f56149cf
1058	11041	6	6c2265445bd8dccf2869f6d219330fbcdf4100b854d1a735cad7f74f09a483da
1059	11047	6	3d52869eb7ed8dd05aac85c484d64fb39b7a2f0e2dc99a09351165f136872319
1060	11053	7	a907a548c787ef668da11b3854665209ad716cd843eb2a9c0b79ce1ff77ae90a
1061	11060	5	30dded8777788a325e1418203bd60ac5955052e3f220be289bd73e1f3c245e97
1062	11065	4	59bea4fb87aa2f7cab1d8369f29df4c587e42cba20d3ef1d513f51890b7ea2b7
1063	11069	3	5fe575e43a2a32e74497cd42e1e4796fade5a6d6ed509ee862739c2719a95bb1
1064	11072	6	0b2a2083e2bdcad939fcaf7efcacb824b070a1b470977e09a20d5e5738b532b3
1065	11078	3	e41bca08603bfcea6e7b2a171038753b4dfdeee11006088c1dfee002149fc152
1066	11081	3	5e028200270a6c883e17217e7ccf89b9b43d2ddd1b1aeabcf480ea3620d78cf2
1067	11084	3	d4d0c9c0d05a7cb7055f8822b0c2df5c0707f3363954053d05d857b5a3806a09
1068	11087	3	06a5ba1abb4604414b205b31d26458c2453348fe16be0e93eec662c09e1c0b29
1069	11090	6	a1cd344e2a07b6e087a104a0146abe55a6b28c2986af85ae209b029c35b2dced
1070	11096	6	86cee1d19789e3b4399cd066b582baa2b5b591bf520402b0c859ae5ed6ec0bb6
1071	11102	8	20c7ab069e1da22df355fc4ccab9f60f82343dbb494aabfcaa07ec9b4a7d596e
1072	11110	5	67932f5cd38f806009ea925ad6042806950240875b4c74cdcf282b3a249b13f5
1073	11115	5	55409d51473debd52b32d97191e8f73f46aa5aa3ffb3df2c198480f9db55f51d
1074	11120	9	11e5b671dcda58467efb6566cdf09a0750fbc696fb42329ef5ce8aaf4d49102e
1075	11129	3	0ed6a0bd0bf0ebe91e314077365c203d94d1feaf1b0967e2fa785afc2509ed56
1076	11132	10	ead2b1367d977cc8658ec895602fc0bf197aba30395022c7916caeb1c05c6c2c
1077	11142	3	cb88536a8cc45a051ecae6832ca11c7cdb7d9919f907f589924bb34cd6f4e101
1078	11145	6	819d7fc2ffbda102cc6376c328aadc1c0a858761b0071001acb8d38bf6b6b1df
1079	11151	6	2fe94d3f799847a7e218de67d0247d694599b0de0a376fc28826d318510b2528
1080	11157	5	d389bcf733a293784bb9e1755692363420a173da6986b18129a7da952f4c2844
1081	11162	4	91c7cc5e3004fdbbf9ae1581fd6cd008d7b699bd075b99dd594ee31f3e07090e
1082	11166	5	5b3cc8af8f5a1a15d51bdc9bc2dae10be52774e27daf79c8a5308ff73a764238
1083	11171	6	703cfd3cf9dc2891d2723a3ab3b0e6e7ee5b699f4aa411dc4b1f3e3b514bcb7a
1084	11177	5	199483c811c9c3085bba5917da57a6a9f2cdf215b54e24c49f9d4fd11cec97e2
1085	11182	5	efe65882e58eac4fd420f5d6a5a511a175df0ab64c37b1ce9ca05800d64336b1
1086	11187	3	caf556bafe028da4e88639519920cf196cfb9ac21071d3bf26cf5ccdc41ad76c
1087	11190	3	bced2c94e6ef53517b674eef647207b721a995a069030651ffc3865b2a78f2da
1088	11193	4	e739cf76c314cc612b0f9e6b6ebd7f3f56ce0f24ac45edf108b971d152da58c9
1089	11197	4	7ed836b5e1c4b80e779b831edc642a3ab005e742bdde78b9274db925c01ae10d
1090	11201	4	68ad04d9df9b1a4101f6a81a6103b183e0ebba213c72549cbbec8641f050bcbe
1091	11205	4	63f99af75e8313f6a395556e0a0e2ab1f95f39edef84df20e98f55d9117224c0
1092	11209	1	658b68e8f6da54c56e44434709b680564892094de0e14ab6bf0f749afe731405
1093	11210	4	5828602e08d1c20e0938c8154e73bbf045630d0ad683907c8d61b60f309d1a09
1094	11214	4	414682dfd44e5437fbf7024f7072e283bce54720603f79ebf71e598768286536
1095	11218	4	ab410442d984e904a86a45925ae94e706b7ae817009e0468d4623dc06081a51b
1096	11222	3	38882683193bbc6013865187d901b4c7add1cd2aa360ad458971dead8460f9af
1097	11225	4	549cdb537320dc3c8e2732ff29a0f15054064d5ac482e80643269b5352b7d748
1098	11229	4	a4480d3738d1004bb7ae3a9d9d3738677bfb3a822f30a9c95e4ee8aa1c6f8946
1099	11233	4	d36c87c8f89d84d1417ac8e75b0ba6f8e0619c144c7a185f74ee180bd0e30d2d
1100	11237	4	b60fcb777042798a893ab0ce9dbd57ba9751e07571d77d9ac4e3273f79d43adb
1101	11241	3	a36ea15d408d41298d08fb1d5d2030e28f87db00a9b2438fabc53fc4e4b65871
1102	11244	3	1ea68d8a1efafddeb02ec572774ec67f8a711d3c88cb55dcf0213042b32ba5fd
1103	11247	3	a341dd4481d49e7a381cee8eb2a78d1b10e681afeaa3face21ca16df5e16ecea
1104	11250	5	6d44a17d0007d0a1de0872d70618fe166305690908da5f601c40645bf697048b
1105	11255	4	cfb831006b05d4c11c5ae72d1d7046f0067de1af38ffe3f5565c0b050a320328
1106	11259	5	bedd57267424a543f1ba0a242478f68e7ce4209dd63e6c4bc19f20b7db522a24
1107	11264	4	d9bd64a0dc496b22e8c00b24e7cd91b8f147110dc5d260ab31438bba787f0b78
1108	11268	3	37dfb33b47687c25254527cec4119bf9f6cbc07bba1ba9b4008806dd19adc712
1109	11271	4	740d0ef6948ed634c2da9e5f05b787d3ff57d711b6ea38266888e6f246fcd249
1110	11275	4	c800aa8f8a9c2e627229fc5b74a1585e42ab7e46d47ac52ada5a7d7bd868d564
1111	11279	4	75d1f86e4f3721e2114459c7cb9d6babd39de0ca979d1c4f75dfb705b0e354bc
1112	11283	6	0da36009cf72701e7a15083cdd61c7e86e92055a50761eb05260ad97cab02a1b
1113	11289	5	ea729d6d7bbdc018f08951a41ba847f16f0c41ea2e38e754812ebbb4c1d2e2c2
1114	11294	4	e93af1522c8c1f1b2fc73093e1ae374078d9c33054027b29714e4cda3a01af3e
1115	11298	5	a890c0dcdef4fb41d59332e6df70a755633e007c29244d22a1d700259be39260
1116	11303	4	02dd5614dc13d2ec1d1b7d8848734c2417cecdf6112194e9a673f360a6e83fa5
1117	11307	4	7546f32681affcffc3a3308eb4c2f3f7eff03548cde15242b1bf6b2012f82e99
1118	11311	4	316b6b27aceb5377d3571189ef97dc7b36187445cb488bcc75a1aba32db687ab
1119	11315	4	4dc5c4db2314a20d20d1e272f767b948a194d4af1dbf34f5b77e7f331a6fbacb
