iform_id	iform	iclass	iclass_id
466	CCMPF_MEMv_GPRv_DFV_APX_N3	CCMPF	1232
467	CCMPF_MEMv_IMM8_DFV_APX_N3	CCMPF	1232
468	CCMPF_MEMv_IMMz_DFV_APX_N3	CCMPF	1232
469	CCMPLE_GPR8i8_GPR8i8_DFV_APX_N3	CCMPLE	1234
470	CCMPLE_GPR8i8_IMM8_DFV_APX_N3	CCMPLE	1234
471	CCMPLE_GPR8i8_MEMi8_DFV_APX_N3	CCMPLE	1234
472	CCMPLE_GPRv_GPRv_DFV_APX_N3	CCMPLE	1234
473	CCMPLE_GPRv_IMM8_DFV_APX_N3	CCMPLE	1234
474	CCMPLE_GPRv_IMMz_DFV_APX_N3	CCMPLE	1234
475	CCMPLE_GPRv_MEMv_DFV_APX_N3	CCMPLE	1234
476	CCMPLE_MEMi8_GPR8i8_DFV_APX_N3	CCMPLE	1234
477	CCMPLE_MEMi8_IMM8_DFV_APX_N3	CCMPLE	1234
478	CCMPLE_MEMv_GPRv_DFV_APX_N3	CCMPLE	1234
479	CCMPLE_MEMv_IMM8_DFV_APX_N3	CCMPLE	1234
480	CCMPLE_MEMv_IMMz_DFV_APX_N3	CCMPLE	1234
481	CCMPL_GPR8i8_GPR8i8_DFV_APX_N3	CCMPL	1233
482	CCMPL_GPR8i8_IMM8_DFV_APX_N3	CCMPL	1233
483	CCMPL_GPR8i8_MEMi8_DFV_APX_N3	CCMPL	1233
484	CCMPL_GPRv_GPRv_DFV_APX_N3	CCMPL	1233
485	CCMPL_GPRv_IMM8_DFV_APX_N3	CCMPL	1233
486	CCMPL_GPRv_IMMz_DFV_APX_N3	CCMPL	1233
487	CCMPL_GPRv_MEMv_DFV_APX_N3	CCMPL	1233
488	CCMPL_MEMi8_GPR8i8_DFV_APX_N3	CCMPL	1233
489	CCMPL_MEMi8_IMM8_DFV_APX_N3	CCMPL	1233
490	CCMPL_MEMv_GPRv_DFV_APX_N3	CCMPL	1233
491	CCMPL_MEMv_IMM8_DFV_APX_N3	CCMPL	1233
492	CCMPL_MEMv_IMMz_DFV_APX_N3	CCMPL	1233
493	CCMPNBE_GPR8i8_GPR8i8_DFV_APX_N3	CCMPNBE	1236
494	CCMPNBE_GPR8i8_IMM8_DFV_APX_N3	CCMPNBE	1236
495	CCMPNBE_GPR8i8_MEMi8_DFV_APX_N3	CCMPNBE	1236
496	CCMPNBE_GPRv_GPRv_DFV_APX_N3	CCMPNBE	1236
497	CCMPNBE_GPRv_IMM8_DFV_APX_N3	CCMPNBE	1236
498	CCMPNBE_GPRv_IMMz_DFV_APX_N3	CCMPNBE	1236
499	CCMPNBE_GPRv_MEMv_DFV_APX_N3	CCMPNBE	1236
500	CCMPNBE_MEMi8_GPR8i8_DFV_APX_N3	CCMPNBE	1236
501	CCMPNBE_MEMi8_IMM8_DFV_APX_N3	CCMPNBE	1236
502	CCMPNBE_MEMv_GPRv_DFV_APX_N3	CCMPNBE	1236
503	CCMPNBE_MEMv_IMM8_DFV_APX_N3	CCMPNBE	1236
504	CCMPNBE_MEMv_IMMz_DFV_APX_N3	CCMPNBE	1236
505	CCMPNB_GPR8i8_GPR8i8_DFV_APX_N3	CCMPNB	1235
506	CCMPNB_GPR8i8_IMM8_DFV_APX_N3	CCMPNB	1235
507	CCMPNB_GPR8i8_MEMi8_DFV_APX_N3	CCMPNB	1235
508	CCMPNB_GPRv_GPRv_DFV_APX_N3	CCMPNB	1235
509	CCMPNB_GPRv_IMM8_DFV_APX_N3	CCMPNB	1235
510	CCMPNB_GPRv_IMMz_DFV_APX_N3	CCMPNB	1235
511	CCMPNB_GPRv_MEMv_DFV_APX_N3	CCMPNB	1235
512	CCMPNB_MEMi8_GPR8i8_DFV_APX_N3	CCMPNB	1235
513	CCMPNB_MEMi8_IMM8_DFV_APX_N3	CCMPNB	1235
514	CCMPNB_MEMv_GPRv_DFV_APX_N3	CCMPNB	1235
515	CCMPNB_MEMv_IMM8_DFV_APX_N3	CCMPNB	1235
516	CCMPNB_MEMv_IMMz_DFV_APX_N3	CCMPNB	1235
517	CCMPNLE_GPR8i8_GPR8i8_DFV_APX_N3	CCMPNLE	1238
518	CCMPNLE_GPR8i8_IMM8_DFV_APX_N3	CCMPNLE	1238
519	CCMPNLE_GPR8i8_MEMi8_DFV_APX_N3	CCMPNLE	1238
520	CCMPNLE_GPRv_GPRv_DFV_APX_N3	CCMPNLE	1238
521	CCMPNLE_GPRv_IMM8_DFV_APX_N3	CCMPNLE	1238
522	CCMPNLE_GPRv_IMMz_DFV_APX_N3	CCMPNLE	1238
523	CCMPNLE_GPRv_MEMv_DFV_APX_N3	CCMPNLE	1238
524	CCMPNLE_MEMi8_GPR8i8_DFV_APX_N3	CCMPNLE	1238
525	CCMPNLE_MEMi8_IMM8_DFV_APX_N3	CCMPNLE	1238
526	CCMPNLE_MEMv_GPRv_DFV_APX_N3	CCMPNLE	1238
527	CCMPNLE_MEMv_IMM8_DFV_APX_N3	CCMPNLE	1238
528	CCMPNLE_MEMv_IMMz_DFV_APX_N3	CCMPNLE	1238
529	CCMPNL_GPR8i8_GPR8i8_DFV_APX_N3	CCMPNL	1237
530	CCMPNL_GPR8i8_IMM8_DFV_APX_N3	CCMPNL	1237
531	CCMPNL_GPR8i8_MEMi8_DFV_APX_N3	CCMPNL	1237
532	CCMPNL_GPRv_GPRv_DFV_APX_N3	CCMPNL	1237
533	CCMPNL_GPRv_IMM8_DFV_APX_N3	CCMPNL	1237
534	CCMPNL_GPRv_IMMz_DFV_APX_N3	CCMPNL	1237
535	CCMPNL_GPRv_MEMv_DFV_APX_N3	CCMPNL	1237
536	CCMPNL_MEMi8_GPR8i8_DFV_APX_N3	CCMPNL	1237
537	CCMPNL_MEMi8_IMM8_DFV_APX_N3	CCMPNL	1237
538	CCMPNL_MEMv_GPRv_DFV_APX_N3	CCMPNL	1237
539	CCMPNL_MEMv_IMM8_DFV_APX_N3	CCMPNL	1237
540	CCMPNL_MEMv_IMMz_DFV_APX_N3	CCMPNL	1237
541	CCMPNO_GPR8i8_GPR8i8_DFV_APX_N3	CCMPNO	1239
542	CCMPNO_GPR8i8_IMM8_DFV_APX_N3	CCMPNO	1239
543	CCMPNO_GPR8i8_MEMi8_DFV_APX_N3	CCMPNO	1239
544	CCMPNO_GPRv_GPRv_DFV_APX_N3	CCMPNO	1239
545	CCMPNO_GPRv_IMM8_DFV_APX_N3	CCMPNO	1239
546	CCMPNO_GPRv_IMMz_DFV_APX_N3	CCMPNO	1239
547	CCMPNO_GPRv_MEMv_DFV_APX_N3	CCMPNO	1239
548	CCMPNO_MEMi8_GPR8i8_DFV_APX_N3	CCMPNO	1239
549	CCMPNO_MEMi8_IMM8_DFV_APX_N3	CCMPNO	1239
550	CCMPNO_MEMv_GPRv_DFV_APX_N3	CCMPNO	1239
551	CCMPNO_MEMv_IMM8_DFV_APX_N3	CCMPNO	1239
552	CCMPNO_MEMv_IMMz_DFV_APX_N3	CCMPNO	1239
553	CCMPNS_GPR8i8_GPR8i8_DFV_APX_N3	CCMPNS	1240
554	CCMPNS_GPR8i8_IMM8_DFV_APX_N3	CCMPNS	1240
555	CCMPNS_GPR8i8_MEMi8_DFV_APX_N3	CCMPNS	1240
556	CCMPNS_GPRv_GPRv_DFV_APX_N3	CCMPNS	1240
557	CCMPNS_GPRv_IMM8_DFV_APX_N3	CCMPNS	1240
558	CCMPNS_GPRv_IMMz_DFV_APX_N3	CCMPNS	1240
559	CCMPNS_GPRv_MEMv_DFV_APX_N3	CCMPNS	1240
560	CCMPNS_MEMi8_GPR8i8_DFV_APX_N3	CCMPNS	1240
561	CCMPNS_MEMi8_IMM8_DFV_APX_N3	CCMPNS	1240
562	CCMPNS_MEMv_GPRv_DFV_APX_N3	CCMPNS	1240
563	CCMPNS_MEMv_IMM8_DFV_APX_N3	CCMPNS	1240
564	CCMPNS_MEMv_IMMz_DFV_APX_N3	CCMPNS	1240
565	CCMPNZ_GPR8i8_GPR8i8_DFV_APX_N3	CCMPNZ	1241
566	CCMPNZ_GPR8i8_IMM8_DFV_APX_N3	CCMPNZ	1241
567	CCMPNZ_GPR8i8_MEMi8_DFV_APX_N3	CCMPNZ	1241
568	CCMPNZ_GPRv_GPRv_DFV_APX_N3	CCMPNZ	1241
569	CCMPNZ_GPRv_IMM8_DFV_APX_N3	CCMPNZ	1241
570	CCMPNZ_GPRv_IMMz_DFV_APX_N3	CCMPNZ	1241
571	CCMPNZ_GPRv_MEMv_DFV_APX_N3	CCMPNZ	1241
572	CCMPNZ_MEMi8_GPR8i8_DFV_APX_N3	CCMPNZ	1241
573	CCMPNZ_MEMi8_IMM8_DFV_APX_N3	CCMPNZ	1241
574	CCMPNZ_MEMv_GPRv_DFV_APX_N3	CCMPNZ	1241
575	CCMPNZ_MEMv_IMM8_DFV_APX_N3	CCMPNZ	1241
576	CCMPNZ_MEMv_IMMz_DFV_APX_N3	CCMPNZ	1241
577	CCMPO_GPR8i8_GPR8i8_DFV_APX_N3	CCMPO	1242
578	CCMPO_GPR8i8_IMM8_DFV_APX_N3	CCMPO	1242
579	CCMPO_GPR8i8_MEMi8_DFV_APX_N3	CCMPO	1242
580	CCMPO_GPRv_GPRv_DFV_APX_N3	CCMPO	1242
581	CCMPO_GPRv_IMM8_DFV_APX_N3	CCMPO	1242
582	CCMPO_GPRv_IMMz_DFV_APX_N3	CCMPO	1242
583	CCMPO_GPRv_MEMv_DFV_APX_N3	CCMPO	1242
584	CCMPO_MEMi8_GPR8i8_DFV_APX_N3	CCMPO	1242
585	CCMPO_MEMi8_IMM8_DFV_APX_N3	CCMPO	1242
586	CCMPO_MEMv_GPRv_DFV_APX_N3	CCMPO	1242
587	CCMPO_MEMv_IMM8_DFV_APX_N3	CCMPO	1242
588	CCMPO_MEMv_IMMz_DFV_APX_N3	CCMPO	1242
589	CCMPS_GPR8i8_GPR8i8_DFV_APX_N3	CCMPS	1243
590	CCMPS_GPR8i8_IMM8_DFV_APX_N3	CCMPS	1243
591	CCMPS_GPR8i8_MEMi8_DFV_APX_N3	CCMPS	1243
592	CCMPS_GPRv_GPRv_DFV_APX_N3	CCMPS	1243
593	CCMPS_GPRv_IMM8_DFV_APX_N3	CCMPS	1243
594	CCMPS_GPRv_IMMz_DFV_APX_N3	CCMPS	1243
595	CCMPS_GPRv_MEMv_DFV_APX_N3	CCMPS	1243
596	CCMPS_MEMi8_GPR8i8_DFV_APX_N3	CCMPS	1243
597	CCMPS_MEMi8_IMM8_DFV_APX_N3	CCMPS	1243
598	CCMPS_MEMv_GPRv_DFV_APX_N3	CCMPS	1243
599	CCMPS_MEMv_IMM8_DFV_APX_N3	CCMPS	1243
600	CCMPS_MEMv_IMMz_DFV_APX_N3	CCMPS	1243
601	CCMPT_GPR8i8_GPR8i8_DFV_APX_N3	CCMPT	1244
602	CCMPT_GPR8i8_IMM8_DFV_APX_N3	CCMPT	1244
603	CCMPT_GPR8i8_MEMi8_DFV_APX_N3	CCMPT	1244
604	CCMPT_GPRv_GPRv_DFV_APX_N3	CCMPT	1244
605	CCMPT_GPRv_IMM8_DFV_APX_N3	CCMPT	1244
606	CCMPT_GPRv_IMMz_DFV_APX_N3	CCMPT	1244
607	CCMPT_GPRv_MEMv_DFV_APX_N3	CCMPT	1244
608	CCMPT_MEMi8_GPR8i8_DFV_APX_N3	CCMPT	1244
609	CCMPT_MEMi8_IMM8_DFV_APX_N3	CCMPT	1244
610	CCMPT_MEMv_GPRv_DFV_APX_N3	CCMPT	1244
611	CCMPT_MEMv_IMM8_DFV_APX_N3	CCMPT	1244
612	CCMPT_MEMv_IMMz_DFV_APX_N3	CCMPT	1244
613	CCMPZ_GPR8i8_GPR8i8_DFV_APX_N3	CCMPZ	1245
614	CCMPZ_GPR8i8_IMM8_DFV_APX_N3	CCMPZ	1245
615	CCMPZ_GPR8i8_MEMi8_DFV_APX_N3	CCMPZ	1245
616	CCMPZ_GPRv_GPRv_DFV_APX_N3	CCMPZ	1245
617	CCMPZ_GPRv_IMM8_DFV_APX_N3	CCMPZ	1245
618	CCMPZ_GPRv_IMMz_DFV_APX_N3	CCMPZ	1245
619	CCMPZ_GPRv_MEMv_DFV_APX_N3	CCMPZ	1245
620	CCMPZ_MEMi8_GPR8i8_DFV_APX_N3	CCMPZ	1245
621	CCMPZ_MEMi8_IMM8_DFV_APX_N3	CCMPZ	1245
622	CCMPZ_MEMv_GPRv_DFV_APX_N3	CCMPZ	1245
623	CCMPZ_MEMv_IMM8_DFV_APX_N3	CCMPZ	1245
624	CCMPZ_MEMv_IMMz_DFV_APX_N3	CCMPZ	1245
625	CDQ	CDQ	18
626	CDQE	CDQE	19
627	CFCMOVBE_GPRv_GPRv_APX_N3	CFCMOVBE	1247
628	CFCMOVBE_GPRv_GPRv_GPRv_APX_N3	CFCMOVBE	1247
629	CFCMOVBE_GPRv_GPRv_MEMv_APX_N3	CFCMOVBE	1247
630	CFCMOVBE_GPRv_MEMv_APX_N3	CFCMOVBE	1247
631	CFCMOVBE_MEMv_GPRv_APX_N3	CFCMOVBE	1247
632	CFCMOVB_GPRv_GPRv_APX_N3	CFCMOVB	1246
633	CFCMOVB_GPRv_GPRv_GPRv_APX_N3	CFCMOVB	1246
634	CFCMOVB_GPRv_GPRv_MEMv_APX_N3	CFCMOVB	1246
635	CFCMOVB_GPRv_MEMv_APX_N3	CFCMOVB	1246
636	CFCMOVB_MEMv_GPRv_APX_N3	CFCMOVB	1246
637	CFCMOVLE_GPRv_GPRv_APX_N3	CFCMOVLE	1249
638	CFCMOVLE_GPRv_GPRv_GPRv_APX_N3	CFCMOVLE	1249
639	CFCMOVLE_GPRv_GPRv_MEMv_APX_N3	CFCMOVLE	1249
640	CFCMOVLE_GPRv_MEMv_APX_N3	CFCMOVLE	1249
641	CFCMOVLE_MEMv_GPRv_APX_N3	CFCMOVLE	1249
642	CFCMOVL_GPRv_GPRv_APX_N3	CFCMOVL	1248
643	CFCMOVL_GPRv_GPRv_GPRv_APX_N3	CFCMOVL	1248
644	CFCMOVL_GPRv_GPRv_MEMv_APX_N3	CFCMOVL	1248
645	CFCMOVL_GPRv_MEMv_APX_N3	CFCMOVL	1248
646	CFCMOVL_MEMv_GPRv_APX_N3	CFCMOVL	1248
647	CFCMOVNBE_GPRv_GPRv_APX_N3	CFCMOVNBE	1251
648	CFCMOVNBE_GPRv_GPRv_GPRv_APX_N3	CFCMOVNBE	1251
649	CFCMOVNBE_GPRv_GPRv_MEMv_APX_N3	CFCMOVNBE	1251
650	CFCMOVNBE_GPRv_MEMv_APX_N3	CFCMOVNBE	1251
651	CFCMOVNBE_MEMv_GPRv_APX_N3	CFCMOVNBE	1251
652	CFCMOVNB_GPRv_GPRv_APX_N3	CFCMOVNB	1250
653	CFCMOVNB_GPRv_GPRv_GPRv_APX_N3	CFCMOVNB	1250
654	CFCMOVNB_GPRv_GPRv_MEMv_APX_N3	CFCMOVNB	1250
655	CFCMOVNB_GPRv_MEMv_APX_N3	CFCMOVNB	1250
656	CFCMOVNB_MEMv_GPRv_APX_N3	CFCMOVNB	1250
657	CFCMOVNLE_GPRv_GPRv_APX_N3	CFCMOVNLE	1253
658	CFCMOVNLE_GPRv_GPRv_GPRv_APX_N3	CFCMOVNLE	1253
659	CFCMOVNLE_GPRv_GPRv_MEMv_APX_N3	CFCMOVNLE	1253
660	CFCMOVNLE_GPRv_MEMv_APX_N3	CFCMOVNLE	1253
661	CFCMOVNLE_MEMv_GPRv_APX_N3	CFCMOVNLE	1253
662	CFCMOVNL_GPRv_GPRv_APX_N3	CFCMOVNL	1252
663	CFCMOVNL_GPRv_GPRv_GPRv_APX_N3	CFCMOVNL	1252
664	CFCMOVNL_GPRv_GPRv_MEMv_APX_N3	CFCMOVNL	1252
665	CFCMOVNL_GPRv_MEMv_APX_N3	CFCMOVNL	1252
666	CFCMOVNL_MEMv_GPRv_APX_N3	CFCMOVNL	1252
667	CFCMOVNO_GPRv_GPRv_APX_N3	CFCMOVNO	1254
668	CFCMOVNO_GPRv_GPRv_GPRv_APX_N3	CFCMOVNO	1254
669	CFCMOVNO_GPRv_GPRv_MEMv_APX_N3	CFCMOVNO	1254
670	CFCMOVNO_GPRv_MEMv_APX_N3	CFCMOVNO	1254
671	CFCMOVNO_MEMv_GPRv_APX_N3	CFCMOVNO	1254
672	CFCMOVNP_GPRv_GPRv_APX_N3	CFCMOVNP	1255
673	CFCMOVNP_GPRv_GPRv_GPRv_APX_N3	CFCMOVNP	1255
674	CFCMOVNP_GPRv_GPRv_MEMv_APX_N3	CFCMOVNP	1255
675	CFCMOVNP_GPRv_MEMv_APX_N3	CFCMOVNP	1255
676	CFCMOVNP_MEMv_GPRv_APX_N3	CFCMOVNP	1255
677	CFCMOVNS_GPRv_GPRv_APX_N3	CFCMOVNS	1256
678	CFCMOVNS_GPRv_GPRv_GPRv_APX_N3	CFCMOVNS	1256
679	CFCMOVNS_GPRv_GPRv_MEMv_APX_N3	CFCMOVNS	1256
680	CFCMOVNS_GPRv_MEMv_APX_N3	CFCMOVNS	1256
681	CFCMOVNS_MEMv_GPRv_APX_N3	CFCMOVNS	1256
682	CFCMOVNZ_GPRv_GPRv_APX_N3	CFCMOVNZ	1257
683	CFCMOVNZ_GPRv_GPRv_GPRv_APX_N3	CFCMOVNZ	1257
684	CFCMOVNZ_GPRv_GPRv_MEMv_APX_N3	CFCMOVNZ	1257
685	CFCMOVNZ_GPRv_MEMv_APX_N3	CFCMOVNZ	1257
686	CFCMOVNZ_MEMv_GPRv_APX_N3	CFCMOVNZ	1257
687	CFCMOVO_GPRv_GPRv_APX_N3	CFCMOVO	1258
688	CFCMOVO_GPRv_GPRv_GPRv_APX_N3	CFCMOVO	1258
689	CFCMOVO_GPRv_GPRv_MEMv_APX_N3	CFCMOVO	1258
690	CFCMOVO_GPRv_MEMv_APX_N3	CFCMOVO	1258
691	CFCMOVO_MEMv_GPRv_APX_N3	CFCMOVO	1258
692	CFCMOVP_GPRv_GPRv_APX_N3	CFCMOVP	1259
693	CFCMOVP_GPRv_GPRv_GPRv_APX_N3	CFCMOVP	1259
694	CFCMOVP_GPRv_GPRv_MEMv_APX_N3	CFCMOVP	1259
695	CFCMOVP_GPRv_MEMv_APX_N3	CFCMOVP	1259
696	CFCMOVP_MEMv_GPRv_APX_N3	CFCMOVP	1259
697	CFCMOVS_GPRv_GPRv_APX_N3	CFCMOVS	1260
698	CFCMOVS_GPRv_GPRv_GPRv_APX_N3	CFCMOVS	1260
699	CFCMOVS_GPRv_GPRv_MEMv_APX_N3	CFCMOVS	1260
700	CFCMOVS_GPRv_MEMv_APX_N3	CFCMOVS	1260
701	CFCMOVS_MEMv_GPRv_APX_N3	CFCMOVS	1260
702	CFCMOVZ_GPRv_GPRv_APX_N3	CFCMOVZ	1261
703	CFCMOVZ_GPRv_GPRv_GPRv_APX_N3	CFCMOVZ	1261
704	CFCMOVZ_GPRv_GPRv_MEMv_APX_N3	CFCMOVZ	1261
705	CFCMOVZ_GPRv_MEMv_APX_N3	CFCMOVZ	1261
706	CFCMOVZ_MEMv_GPRv_APX_N3	CFCMOVZ	1261
707	CLAC	CLAC	1262
708	CLC	CLC	20
709	CLD	CLD	21
710	CLDEMOTE_MEMu8	CLDEMOTE	1263
711	CLFLUSHOPT_MEMmprefetch	CLFLUSHOPT	918
712	CLFLUSH_MEMmprefetch	CLFLUSH	917
713	CLGI	CLGI	215
714	CLI	CLI	22
715	CLRSSBSY_MEMu64	CLRSSBSY	828
716	CLTS	CLTS	23
717	CLUI	CLUI	1179
718	CLWB_MEMmprefetch	CLWB	919
719	CLZERO	CLZERO	1264
720	CMC	CMC	24
721	CMOVBE_GPRv_GPRv	CMOVBE	28
722	CMOVBE_GPRv_GPRv_GPRv_APX_N3	CMOVBE	28
723	CMOVBE_GPRv_GPRv_MEMv_APX_N3	CMOVBE	28
724	CMOVBE_GPRv_MEMv	CMOVBE	28
725	CMOVB_GPRv_GPRv	CMOVB	27
726	CMOVB_GPRv_GPRv_GPRv_APX_N3	CMOVB	27
727	CMOVB_GPRv_GPRv_MEMv_APX_N3	CMOVB	27
728	CMOVB_GPRv_MEMv	CMOVB	27
729	CMOVLE_GPRv_GPRv	CMOVLE	33
730	CMOVLE_GPRv_GPRv_GPRv_APX_N3	CMOVLE	33
731	CMOVLE_GPRv_GPRv_MEMv_APX_N3	CMOVLE	33
732	CMOVLE_GPRv_MEMv	CMOVLE	33
733	CMOVL_GPRv_GPRv	CMOVL	32
734	CMOVL_GPRv_GPRv_GPRv_APX_N3	CMOVL	32
735	CMOVL_GPRv_GPRv_MEMv_APX_N3	CMOVL	32
736	CMOVL_GPRv_MEMv	CMOVL	32
737	CMOVNBE_GPRv_GPRv	CMOVNBE	1266
738	CMOVNBE_GPRv_GPRv_GPRv_APX_N3	CMOVNBE	1266
739	CMOVNBE_GPRv_GPRv_MEMv_APX_N3	CMOVNBE	1266
740	CMOVNBE_GPRv_MEMv	CMOVNBE	1266
741	CMOVNB_GPRv_GPRv	CMOVNB	1265
742	CMOVNB_GPRv_GPRv_GPRv_APX_N3	CMOVNB	1265
743	CMOVNB_GPRv_GPRv_MEMv_APX_N3	CMOVNB	1265
744	CMOVNB_GPRv_MEMv	CMOVNB	1265
745	CMOVNLE_GPRv_GPRv	CMOVNLE	1268
746	CMOVNLE_GPRv_GPRv_GPRv_APX_N3	CMOVNLE	1268
747	CMOVNLE_GPRv_GPRv_MEMv_APX_N3	CMOVNLE	1268
748	CMOVNLE_GPRv_MEMv	CMOVNLE	1268
749	CMOVNL_GPRv_GPRv	CMOVNL	1267
750	CMOVNL_GPRv_GPRv_GPRv_APX_N3	CMOVNL	1267
751	CMOVNL_GPRv_GPRv_MEMv_APX_N3	CMOVNL	1267
752	CMOVNL_GPRv_MEMv	CMOVNL	1267
753	CMOVNO_GPRv_GPRv	CMOVNO	35
754	CMOVNO_GPRv_GPRv_GPRv_APX_N3	CMOVNO	35
755	CMOVNO_GPRv_GPRv_MEMv_APX_N3	CMOVNO	35
756	CMOVNO_GPRv_MEMv	CMOVNO	35
757	CMOVNP_GPRv_GPRv	CMOVNP	36
758	CMOVNP_GPRv_GPRv_GPRv_APX_N3	CMOVNP	36
759	CMOVNP_GPRv_GPRv_MEMv_APX_N3	CMOVNP	36
760	CMOVNP_GPRv_MEMv	CMOVNP	36
761	CMOVNS_GPRv_GPRv	CMOVNS	37
762	CMOVNS_GPRv_GPRv_GPRv_APX_N3	CMOVNS	37
763	CMOVNS_GPRv_GPRv_MEMv_APX_N3	CMOVNS	37
764	CMOVNS_GPRv_MEMv	CMOVNS	37
765	CMOVNZ_GPRv_GPRv	CMOVNZ	1269
766	CMOVNZ_GPRv_GPRv_GPRv_APX_N3	CMOVNZ	1269
767	CMOVNZ_GPRv_GPRv_MEMv_APX_N3	CMOVNZ	1269
768	CMOVNZ_GPRv_MEMv	CMOVNZ	1269
769	CMOVO_GPRv_GPRv	CMOVO	38
770	CMOVO_GPRv_GPRv_GPRv_APX_N3	CMOVO	38
771	CMOVO_GPRv_GPRv_MEMv_APX_N3	CMOVO	38
772	CMOVO_GPRv_MEMv	CMOVO	38
773	CMOVP_GPRv_GPRv	CMOVP	39
774	CMOVP_GPRv_GPRv_GPRv_APX_N3	CMOVP	39
775	CMOVP_GPRv_GPRv_MEMv_APX_N3	CMOVP	39
776	CMOVP_GPRv_MEMv	CMOVP	39
777	CMOVS_GPRv_GPRv	CMOVS	40
778	CMOVS_GPRv_GPRv_GPRv_APX_N3	CMOVS	40
779	CMOVS_GPRv_GPRv_MEMv_APX_N3	CMOVS	40
780	CMOVS_GPRv_MEMv	CMOVS	40
781	CMOVZ_GPRv_GPRv	CMOVZ	1270
782	CMOVZ_GPRv_GPRv_GPRv_APX_N3	CMOVZ	1270
783	CMOVZ_GPRv_GPRv_MEMv_APX_N3	CMOVZ	1270
784	CMOVZ_GPRv_MEMv	CMOVZ	1270
785	CMPBEXADD_MEMu32_GPR32u32_GPR32u32	CMPBEXADD	1271
786	CMPBEXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPBEXADD	1271
787	CMPBEXADD_MEMu64_GPR64u64_GPR64u64	CMPBEXADD	1271
788	CMPBEXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPBEXADD	1271
789	CMPBXADD_MEMu32_GPR32u32_GPR32u32	CMPBXADD	1272
790	CMPBXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPBXADD	1272
791	CMPBXADD_MEMu64_GPR64u64_GPR64u64	CMPBXADD	1272
792	CMPBXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPBXADD	1272
793	CMPLEXADD_MEMu32_GPR32u32_GPR32u32	CMPLEXADD	1273
794	CMPLEXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPLEXADD	1273
795	CMPLEXADD_MEMu64_GPR64u64_GPR64u64	CMPLEXADD	1273
796	CMPLEXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPLEXADD	1273
797	CMPLXADD_MEMu32_GPR32u32_GPR32u32	CMPLXADD	1274
798	CMPLXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPLXADD	1274
799	CMPLXADD_MEMu64_GPR64u64_GPR64u64	CMPLXADD	1274
800	CMPLXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPLXADD	1274
801	CMPNBEXADD_MEMu32_GPR32u32_GPR32u32	CMPNBEXADD	1275
802	CMPNBEXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPNBEXADD	1275
803	CMPNBEXADD_MEMu64_GPR64u64_GPR64u64	CMPNBEXADD	1275
804	CMPNBEXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPNBEXADD	1275
805	CMPNBXADD_MEMu32_GPR32u32_GPR32u32	CMPNBXADD	1276
806	CMPNBXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPNBXADD	1276
807	CMPNBXADD_MEMu64_GPR64u64_GPR64u64	CMPNBXADD	1276
808	CMPNBXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPNBXADD	1276
809	CMPNLEXADD_MEMu32_GPR32u32_GPR32u32	CMPNLEXADD	1277
810	CMPNLEXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPNLEXADD	1277
811	CMPNLEXADD_MEMu64_GPR64u64_GPR64u64	CMPNLEXADD	1277
812	CMPNLEXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPNLEXADD	1277
813	CMPNLXADD_MEMu32_GPR32u32_GPR32u32	CMPNLXADD	1278
814	CMPNLXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPNLXADD	1278
815	CMPNLXADD_MEMu64_GPR64u64_GPR64u64	CMPNLXADD	1278
816	CMPNLXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPNLXADD	1278
817	CMPNOXADD_MEMu32_GPR32u32_GPR32u32	CMPNOXADD	1279
818	CMPNOXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPNOXADD	1279
819	CMPNOXADD_MEMu64_GPR64u64_GPR64u64	CMPNOXADD	1279
820	CMPNOXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPNOXADD	1279
821	CMPNPXADD_MEMu32_GPR32u32_GPR32u32	CMPNPXADD	1280
822	CMPNPXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPNPXADD	1280
823	CMPNPXADD_MEMu64_GPR64u64_GPR64u64	CMPNPXADD	1280
824	CMPNPXADD_MEMu64_GPR64u64_GPR64u64_APX	CMPNPXADD	1280
825	CMPNSXADD_MEMu32_GPR32u32_GPR32u32	CMPNSXADD	1281
826	CMPNSXADD_MEMu32_GPR32u32_GPR32u32_APX	CMPNSXADD	1281
827	CMPNSXADD_MEMu64_GPR64u64_GPR64u64	CMPNSXADD	1281
