descriptor_index	iform_id	name_id	group_id	decode_bit_id	decode_bitmap_index	decode_bitmap_mask	iclass	isa_set
110	2299	137	1	none	none	0x0000000000000000	POP	I86
111	2299	137	1	none	none	0x0000000000000000	POP	I86
112	2295	1367	91	22	0	0x0000000000400000	POPP	APX_F
113	2470	213	2	none	none	0x0000000000000000	PUSHA	I186
114	2470	213	2	none	none	0x0000000000000000	PUSHA	I186
115	2471	214	4	none	none	0x0000000000000000	PUSHAD	I386
116	2471	214	4	none	none	0x0000000000000000	PUSHAD	I386
117	2284	211	2	none	none	0x0000000000000000	POPA	I186
118	2284	211	2	none	none	0x0000000000000000	POPA	I186
119	2285	212	4	none	none	0x0000000000000000	POPAD	I386
120	2285	212	4	none	none	0x0000000000000000	POPAD	I386
121	374	1129	2	none	none	0x0000000000000000	BOUND	I186
122	374	1129	2	none	none	0x0000000000000000	BOUND	I186
123	375	1129	2	none	none	0x0000000000000000	BOUND	I186
124	375	1129	2	none	none	0x0000000000000000	BOUND	I186
125	261	8	272	219	3	0x0000000008000000	ARPL	I286PROTECTED
126	262	8	272	219	3	0x0000000008000000	ARPL	I286PROTECTED
127	1736	125	281	228	3	0x0000001000000000	MOVSXD	LONGMODE
128	1737	125	281	228	3	0x0000001000000000	MOVSXD	LONGMODE
129	1738	125	281	228	3	0x0000001000000000	MOVSXD	LONGMODE
130	2484	142	2	none	none	0x0000000000000000	PUSH	I186
131	1351	62	2	none	none	0x0000000000000000	IMUL	I186
132	1363	62	2	none	none	0x0000000000000000	IMUL	I186
133	2483	142	2	none	none	0x0000000000000000	PUSH	I186
134	1350	62	2	none	none	0x0000000000000000	IMUL	I186
135	1362	62	2	none	none	0x0000000000000000	IMUL	I186
136	1394	65	2	none	none	0x0000000000000000	INSB	I186
137	2601	1402	2	none	none	0x0000000000000000	REP_INSB	I186
138	2601	1402	2	none	none	0x0000000000000000	REP_INSB	I186
139	1395	66	4	none	none	0x0000000000000000	INSD	I386
140	1395	66	4	none	none	0x0000000000000000	INSD	I386
141	1395	66	4	none	none	0x0000000000000000	INSD	I386
142	1395	66	4	none	none	0x0000000000000000	INSD	I386
143	1400	67	2	none	none	0x0000000000000000	INSW	I186
144	1400	67	2	none	none	0x0000000000000000	INSW	I186
145	1400	67	2	none	none	0x0000000000000000	INSW	I186
146	2602	1403	4	none	none	0x0000000000000000	REP_INSD	I386
147	2602	1403	4	none	none	0x0000000000000000	REP_INSD	I386
148	2602	1403	4	none	none	0x0000000000000000	REP_INSD	I386
149	2602	1403	4	none	none	0x0000000000000000	REP_INSD	I386
150	2602	1403	4	none	none	0x0000000000000000	REP_INSD	I386
151	2602	1403	4	none	none	0x0000000000000000	REP_INSD	I386
152	2602	1403	4	none	none	0x0000000000000000	REP_INSD	I386
153	2602	1403	4	none	none	0x0000000000000000	REP_INSD	I386
154	2603	1404	2	none	none	0x0000000000000000	REP_INSW	I186
155	2603	1404	2	none	none	0x0000000000000000	REP_INSW	I186
156	2603	1404	2	none	none	0x0000000000000000	REP_INSW	I186
157	2603	1404	2	none	none	0x0000000000000000	REP_INSW	I186
158	2603	1404	2	none	none	0x0000000000000000	REP_INSW	I186
159	2603	1404	2	none	none	0x0000000000000000	REP_INSW	I186
160	1947	133	2	none	none	0x0000000000000000	OUTSB	I186
161	2613	1414	2	none	none	0x0000000000000000	REP_OUTSB	I186
162	2613	1414	2	none	none	0x0000000000000000	REP_OUTSB	I186
163	1948	134	4	none	none	0x0000000000000000	OUTSD	I386
164	1948	134	4	none	none	0x0000000000000000	OUTSD	I386
165	1948	134	4	none	none	0x0000000000000000	OUTSD	I386
166	1948	134	4	none	none	0x0000000000000000	OUTSD	I386
167	1949	135	2	none	none	0x0000000000000000	OUTSW	I186
168	1949	135	2	none	none	0x0000000000000000	OUTSW	I186
169	1949	135	2	none	none	0x0000000000000000	OUTSW	I186
170	2614	1415	4	none	none	0x0000000000000000	REP_OUTSD	I386
171	2614	1415	4	none	none	0x0000000000000000	REP_OUTSD	I386
172	2614	1415	4	none	none	0x0000000000000000	REP_OUTSD	I386
173	2614	1415	4	none	none	0x0000000000000000	REP_OUTSD	I386
174	2614	1415	4	none	none	0x0000000000000000	REP_OUTSD	I386
175	2614	1415	4	none	none	0x0000000000000000	REP_OUTSD	I386
176	2614	1415	4	none	none	0x0000000000000000	REP_OUTSD	I386
177	2614	1415	4	none	none	0x0000000000000000	REP_OUTSD	I386
178	2615	1416	2	none	none	0x0000000000000000	REP_OUTSW	I186
179	2615	1416	2	none	none	0x0000000000000000	REP_OUTSW	I186
180	2615	1416	2	none	none	0x0000000000000000	REP_OUTSW	I186
181	2615	1416	2	none	none	0x0000000000000000	REP_OUTSW	I186
182	2615	1416	2	none	none	0x0000000000000000	REP_OUTSW	I186
183	2615	1416	2	none	none	0x0000000000000000	REP_OUTSW	I186
184	1471	93	1	none	none	0x0000000000000000	JO	I86
185	1471	93	1	none	none	0x0000000000000000	JO	I86
186	1459	90	1	none	none	0x0000000000000000	JNO	I86
187	1459	90	1	none	none	0x0000000000000000	JNO	I86
188	1428	79	1	none	none	0x0000000000000000	JB	I86
189	1428	79	1	none	none	0x0000000000000000	JB	I86
190	1450	1330	1	none	none	0x0000000000000000	JNB	I86
191	1450	1330	1	none	none	0x0000000000000000	JNB	I86
192	1481	1335	1	none	none	0x0000000000000000	JZ	I86
193	1481	1335	1	none	none	0x0000000000000000	JZ	I86
194	1468	1334	1	none	none	0x0000000000000000	JNZ	I86
195	1468	1334	1	none	none	0x0000000000000000	JNZ	I86
196	1425	80	1	none	none	0x0000000000000000	JBE	I86
197	1425	80	1	none	none	0x0000000000000000	JBE	I86
198	1447	1331	1	none	none	0x0000000000000000	JNBE	I86
199	1447	1331	1	none	none	0x0000000000000000	JNBE	I86
200	1478	96	1	none	none	0x0000000000000000	JS	I86
201	1478	96	1	none	none	0x0000000000000000	JS	I86
202	1465	92	1	none	none	0x0000000000000000	JNS	I86
203	1465	92	1	none	none	0x0000000000000000	JNS	I86
204	1474	94	1	none	none	0x0000000000000000	JP	I86
205	1474	94	1	none	none	0x0000000000000000	JP	I86
206	1462	91	1	none	none	0x0000000000000000	JNP	I86
207	1462	91	1	none	none	0x0000000000000000	JNP	I86
208	1436	86	1	none	none	0x0000000000000000	JL	I86
209	1436	86	1	none	none	0x0000000000000000	JL	I86
210	1456	1332	1	none	none	0x0000000000000000	JNL	I86
211	1456	1332	1	none	none	0x0000000000000000	JNL	I86
212	1433	87	1	none	none	0x0000000000000000	JLE	I86
213	1433	87	1	none	none	0x0000000000000000	JLE	I86
214	1453	1333	1	none	none	0x0000000000000000	JNLE	I86
215	1453	1333	1	none	none	0x0000000000000000	JNLE	I86
216	28	5	1	none	none	0x0000000000000000	ADC	I86
217	62	5	1	none	none	0x0000000000000000	ADC	I86
218	56	1200	1	none	none	0x0000000000000000	ADC_LOCK	I86
219	88	6	1	none	none	0x0000000000000000	ADD	I86
220	129	6	1	none	none	0x0000000000000000	ADD	I86
221	123	1201	1	none	none	0x0000000000000000	ADD_LOCK	I86
222	200	7	1	none	none	0x0000000000000000	AND	I86
223	241	7	1	none	none	0x0000000000000000	AND	I86
224	235	1210	1	none	none	0x0000000000000000	AND_LOCK	I86
225	874	41	1	none	none	0x0000000000000000	CMP	I86
226	883	41	1	none	none	0x0000000000000000	CMP	I86
227	1890	131	1	none	none	0x0000000000000000	OR	I86
228	1931	131	1	none	none	0x0000000000000000	OR	I86
229	1925	1357	1	none	none	0x0000000000000000	OR_LOCK	I86
230	2814	157	1	none	none	0x0000000000000000	SBB	I86
231	2848	157	1	none	none	0x0000000000000000	SBB	I86
232	2842	1434	1	none	none	0x0000000000000000	SBB_LOCK	I86
233	3184	194	1	none	none	0x0000000000000000	SUB	I86
234	3225	194	1	none	none	0x0000000000000000	SUB	I86
235	3219	1446	1	none	none	0x0000000000000000	SUB_LOCK	I86
236	8928	210	1	none	none	0x0000000000000000	XOR	I86
237	8969	210	1	none	none	0x0000000000000000	XOR	I86
238	8963	2026	1	none	none	0x0000000000000000	XOR_LOCK	I86
239	48	5	1	none	none	0x0000000000000000	ADC	I86
240	70	5	1	none	none	0x0000000000000000	ADC	I86
241	60	1200	1	none	none	0x0000000000000000	ADC_LOCK	I86
242	113	6	1	none	none	0x0000000000000000	ADD	I86
243	141	6	1	none	none	0x0000000000000000	ADD	I86
244	127	1201	1	none	none	0x0000000000000000	ADD_LOCK	I86
245	225	7	1	none	none	0x0000000000000000	AND	I86
246	253	7	1	none	none	0x0000000000000000	AND	I86
247	239	1210	1	none	none	0x0000000000000000	AND_LOCK	I86
248	880	41	1	none	none	0x0000000000000000	CMP	I86
249	887	41	1	none	none	0x0000000000000000	CMP	I86
250	1915	131	1	none	none	0x0000000000000000	OR	I86
251	1943	131	1	none	none	0x0000000000000000	OR	I86
252	1929	1357	1	none	none	0x0000000000000000	OR_LOCK	I86
253	2834	157	1	none	none	0x0000000000000000	SBB	I86
254	2856	157	1	none	none	0x0000000000000000	SBB	I86
255	2846	1434	1	none	none	0x0000000000000000	SBB_LOCK	I86
256	3209	194	1	none	none	0x0000000000000000	SUB	I86
257	3237	194	1	none	none	0x0000000000000000	SUB	I86
258	3223	1446	1	none	none	0x0000000000000000	SUB_LOCK	I86
259	8953	210	1	none	none	0x0000000000000000	XOR	I86
260	8981	210	1	none	none	0x0000000000000000	XOR	I86
261	8967	2026	1	none	none	0x0000000000000000	XOR_LOCK	I86
262	29	5	1	none	none	0x0000000000000000	ADC	I86
263	63	5	1	none	none	0x0000000000000000	ADC	I86
264	57	1200	1	none	none	0x0000000000000000	ADC_LOCK	I86
265	89	6	1	none	none	0x0000000000000000	ADD	I86
266	130	6	1	none	none	0x0000000000000000	ADD	I86
267	124	1201	1	none	none	0x0000000000000000	ADD_LOCK	I86
268	201	7	1	none	none	0x0000000000000000	AND	I86
269	242	7	1	none	none	0x0000000000000000	AND	I86
270	236	1210	1	none	none	0x0000000000000000	AND_LOCK	I86
271	875	41	1	none	none	0x0000000000000000	CMP	I86
272	884	41	1	none	none	0x0000000000000000	CMP	I86
273	1891	131	1	none	none	0x0000000000000000	OR	I86
274	1932	131	1	none	none	0x0000000000000000	OR	I86
275	1926	1357	1	none	none	0x0000000000000000	OR_LOCK	I86
276	2815	157	1	none	none	0x0000000000000000	SBB	I86
277	2849	157	1	none	none	0x0000000000000000	SBB	I86
278	2843	1434	1	none	none	0x0000000000000000	SBB_LOCK	I86
279	3185	194	1	none	none	0x0000000000000000	SUB	I86
280	3226	194	1	none	none	0x0000000000000000	SUB	I86
281	3220	1446	1	none	none	0x0000000000000000	SUB_LOCK	I86
282	8929	210	1	none	none	0x0000000000000000	XOR	I86
283	8970	210	1	none	none	0x0000000000000000	XOR	I86
284	8964	2026	1	none	none	0x0000000000000000	XOR_LOCK	I86
285	47	5	1	none	none	0x0000000000000000	ADC	I86
286	69	5	1	none	none	0x0000000000000000	ADC	I86
287	59	1200	1	none	none	0x0000000000000000	ADC_LOCK	I86
288	112	6	1	none	none	0x0000000000000000	ADD	I86
289	140	6	1	none	none	0x0000000000000000	ADD	I86
290	126	1201	1	none	none	0x0000000000000000	ADD_LOCK	I86
291	224	7	1	none	none	0x0000000000000000	AND	I86
292	252	7	1	none	none	0x0000000000000000	AND	I86
293	238	1210	1	none	none	0x0000000000000000	AND_LOCK	I86
294	879	41	1	none	none	0x0000000000000000	CMP	I86
295	886	41	1	none	none	0x0000000000000000	CMP	I86
296	1914	131	1	none	none	0x0000000000000000	OR	I86
297	1942	131	1	none	none	0x0000000000000000	OR	I86
298	1928	1357	1	none	none	0x0000000000000000	OR_LOCK	I86
299	2833	157	1	none	none	0x0000000000000000	SBB	I86
300	2855	157	1	none	none	0x0000000000000000	SBB	I86
301	2845	1434	1	none	none	0x0000000000000000	SBB_LOCK	I86
302	3208	194	1	none	none	0x0000000000000000	SUB	I86
303	3236	194	1	none	none	0x0000000000000000	SUB	I86
304	3222	1446	1	none	none	0x0000000000000000	SUB_LOCK	I86
305	8952	210	1	none	none	0x0000000000000000	XOR	I86
306	8980	210	1	none	none	0x0000000000000000	XOR	I86
307	8966	2026	1	none	none	0x0000000000000000	XOR_LOCK	I86
308	3278	199	1	none	none	0x0000000000000000	TEST	I86
309	3284	199	1	none	none	0x0000000000000000	TEST	I86
310	3281	199	1	none	none	0x0000000000000000	TEST	I86
311	3287	199	1	none	none	0x0000000000000000	TEST	I86
312	8913	208	1	none	none	0x0000000000000000	XCHG	I86
313	8916	208	1	none	none	0x0000000000000000	XCHG	I86
314	8916	208	1	none	none	0x0000000000000000	XCHG	I86
315	8914	208	1	none	none	0x0000000000000000	XCHG	I86
316	8917	208	1	none	none	0x0000000000000000	XCHG	I86
317	8917	208	1	none	none	0x0000000000000000	XCHG	I86
318	1770	118	1	none	none	0x0000000000000000	MOV	I86
319	1782	118	1	none	none	0x0000000000000000	MOV	I86
320	1775	118	1	none	none	0x0000000000000000	MOV	I86
321	1784	118	1	none	none	0x0000000000000000	MOV	I86
322	1771	118	1	none	none	0x0000000000000000	MOV	I86
323	1774	118	1	none	none	0x0000000000000000	MOV	I86
324	1776	118	1	none	none	0x0000000000000000	MOV	I86
325	1779	118	1	none	none	0x0000000000000000	MOV	I86
326	1780	118	1	none	none	0x0000000000000000	MOV	I86
327	1787	118	1	none	none	0x0000000000000000	MOV	I86
328	1580	99	1	none	none	0x0000000000000000	LEA	I86
329	1789	118	1	none	none	0x0000000000000000	MOV	I86
330	1790	118	1	none	none	0x0000000000000000	MOV	I86
331	2300	137	1	none	none	0x0000000000000000	POP	I86
332	2302	137	1	none	none	0x0000000000000000	POP	I86
333	1841	129	1	none	none	0x0000000000000000	NOP	I86
334	1841	129	1	none	none	0x0000000000000000	NOP	I86
335	2024	136	22	29	0	0x0000000020000000	PAUSE	PAUSE
336	8915	208	1	none	none	0x0000000000000000	XCHG	I86
337	8915	208	1	none	none	0x0000000000000000	XCHG	I86
338	8915	208	1	none	none	0x0000000000000000	XCHG	I86
339	432	17	1	none	none	0x0000000000000000	CBW	I86
340	432	17	1	none	none	0x0000000000000000	CBW	I86
341	432	17	1	none	none	0x0000000000000000	CBW	I86
342	626	19	281	228	3	0x0000001000000000	CDQE	LONGMODE
343	1088	50	4	none	none	0x0000000000000000	CWDE	I386
344	1088	50	4	none	none	0x0000000000000000	CWDE	I386
345	1088	50	4	none	none	0x0000000000000000	CWDE	I386
346	625	18	4	none	none	0x0000000000000000	CDQ	I386
347	625	18	4	none	none	0x0000000000000000	CDQ	I386
348	625	18	4	none	none	0x0000000000000000	CDQ	I386
349	894	48	281	228	3	0x0000001000000000	CQO	LONGMODE
350	1087	49	1	none	none	0x0000000000000000	CWD	I86
351	1087	49	1	none	none	0x0000000000000000	CWD	I86
352	1087	49	1	none	none	0x0000000000000000	CWD	I86
353	427	1228	1	none	none	0x0000000000000000	CALL_FAR	I86
354	1295	1321	6	0	0	0x0000000000000001	FWAIT	X87
355	2472	143	1	none	none	0x0000000000000000	PUSHF	I86
356	2472	143	1	none	none	0x0000000000000000	PUSHF	I86
357	2472	143	1	none	none	0x0000000000000000	PUSHF	I86
358	2473	144	4	none	none	0x0000000000000000	PUSHFD	I386
359	2473	144	4	none	none	0x0000000000000000	PUSHFD	I386
360	2474	145	281	228	3	0x0000001000000000	PUSHFQ	LONGMODE
361	2474	145	281	228	3	0x0000001000000000	PUSHFQ	LONGMODE
362	2292	139	1	none	none	0x0000000000000000	POPF	I86
363	2292	139	1	none	none	0x0000000000000000	POPF	I86
364	2292	139	1	none	none	0x0000000000000000	POPF	I86
365	2293	140	4	none	none	0x0000000000000000	POPFD	I386
366	2293	140	4	none	none	0x0000000000000000	POPFD	I386
367	2294	141	281	228	3	0x0000001000000000	POPFQ	LONGMODE
368	2294	141	281	228	3	0x0000001000000000	POPFQ	LONGMODE
369	2752	155	279	226	3	0x0000000400000000	SAHF	LAHF
370	1571	97	279	226	3	0x0000000400000000	LAHF	LAHF
371	1761	118	1	none	none	0x0000000000000000	MOV	I86
372	1439	803	91	22	0	0x0000000000400000	JMPABS	APX_F
373	1788	118	1	none	none	0x0000000000000000	MOV	I86
374	1781	118	1	none	none	0x0000000000000000	MOV	I86
375	1786	118	1	none	none	0x0000000000000000	MOV	I86
376	1720	120	1	none	none	0x0000000000000000	MOVSB	I86
377	2609	1410	1	none	none	0x0000000000000000	REP_MOVSB	I86
378	2609	1410	1	none	none	0x0000000000000000	REP_MOVSB	I86
379	1721	121	4	none	none	0x0000000000000000	MOVSD	I386
380	1721	121	4	none	none	0x0000000000000000	MOVSD	I386
381	1721	121	4	none	none	0x0000000000000000	MOVSD	I386
382	1730	122	281	228	3	0x0000001000000000	MOVSQ	LONGMODE
383	1735	123	1	none	none	0x0000000000000000	MOVSW	I86
384	1735	123	1	none	none	0x0000000000000000	MOVSW	I86
385	1735	123	1	none	none	0x0000000000000000	MOVSW	I86
386	2610	1411	4	none	none	0x0000000000000000	REP_MOVSD	I386
387	2610	1411	4	none	none	0x0000000000000000	REP_MOVSD	I386
388	2610	1411	4	none	none	0x0000000000000000	REP_MOVSD	I386
389	2610	1411	4	none	none	0x0000000000000000	REP_MOVSD	I386
390	2610	1411	4	none	none	0x0000000000000000	REP_MOVSD	I386
391	2610	1411	4	none	none	0x0000000000000000	REP_MOVSD	I386
392	2611	1412	281	228	3	0x0000001000000000	REP_MOVSQ	LONGMODE
393	2611	1412	281	228	3	0x0000001000000000	REP_MOVSQ	LONGMODE
394	2612	1413	1	none	none	0x0000000000000000	REP_MOVSW	I86
395	2612	1413	1	none	none	0x0000000000000000	REP_MOVSW	I86
396	2612	1413	1	none	none	0x0000000000000000	REP_MOVSW	I86
397	2612	1413	1	none	none	0x0000000000000000	REP_MOVSW	I86
398	2612	1413	1	none	none	0x0000000000000000	REP_MOVSW	I86
399	2612	1413	1	none	none	0x0000000000000000	REP_MOVSW	I86
400	845	42	1	none	none	0x0000000000000000	CMPSB	I86
401	2585	1386	1	none	none	0x0000000000000000	REPE_CMPSB	I86
402	2593	1394	1	none	none	0x0000000000000000	REPNE_CMPSB	I86
403	846	43	4	none	none	0x0000000000000000	CMPSD	I386
404	846	43	4	none	none	0x0000000000000000	CMPSD	I386
405	846	43	4	none	none	0x0000000000000000	CMPSD	I386
406	849	44	281	228	3	0x0000001000000000	CMPSQ	LONGMODE
407	852	45	1	none	none	0x0000000000000000	CMPSW	I86
408	852	45	1	none	none	0x0000000000000000	CMPSW	I86
409	852	45	1	none	none	0x0000000000000000	CMPSW	I86
410	2586	1387	4	none	none	0x0000000000000000	REPE_CMPSD	I386
411	2586	1387	4	none	none	0x0000000000000000	REPE_CMPSD	I386
412	2586	1387	4	none	none	0x0000000000000000	REPE_CMPSD	I386
413	2587	1388	281	228	3	0x0000001000000000	REPE_CMPSQ	LONGMODE
414	2588	1389	1	none	none	0x0000000000000000	REPE_CMPSW	I86
415	2588	1389	1	none	none	0x0000000000000000	REPE_CMPSW	I86
416	2588	1389	1	none	none	0x0000000000000000	REPE_CMPSW	I86
417	2594	1395	4	none	none	0x0000000000000000	REPNE_CMPSD	I386
418	2594	1395	4	none	none	0x0000000000000000	REPNE_CMPSD	I386
419	2594	1395	4	none	none	0x0000000000000000	REPNE_CMPSD	I386
420	2595	1396	281	228	3	0x0000001000000000	REPNE_CMPSQ	LONGMODE
421	2596	1397	1	none	none	0x0000000000000000	REPNE_CMPSW	I86
422	2596	1397	1	none	none	0x0000000000000000	REPNE_CMPSW	I86
423	2596	1397	1	none	none	0x0000000000000000	REPNE_CMPSW	I86
424	3277	199	1	none	none	0x0000000000000000	TEST	I86
425	3290	199	1	none	none	0x0000000000000000	TEST	I86
426	2616	1417	1	none	none	0x0000000000000000	REP_STOSB	I86
427	2616	1417	1	none	none	0x0000000000000000	REP_STOSB	I86
428	3164	189	1	none	none	0x0000000000000000	STOSB	I86
429	2617	1418	4	none	none	0x0000000000000000	REP_STOSD	I386
430	2617	1418	4	none	none	0x0000000000000000	REP_STOSD	I386
431	2617	1418	4	none	none	0x0000000000000000	REP_STOSD	I386
432	2617	1418	4	none	none	0x0000000000000000	REP_STOSD	I386
433	2617	1418	4	none	none	0x0000000000000000	REP_STOSD	I386
434	2617	1418	4	none	none	0x0000000000000000	REP_STOSD	I386
435	2618	1419	281	228	3	0x0000001000000000	REP_STOSQ	LONGMODE
436	2618	1419	281	228	3	0x0000001000000000	REP_STOSQ	LONGMODE
437	2619	1420	1	none	none	0x0000000000000000	REP_STOSW	I86
438	2619	1420	1	none	none	0x0000000000000000	REP_STOSW	I86
439	2619	1420	1	none	none	0x0000000000000000	REP_STOSW	I86
440	2619	1420	1	none	none	0x0000000000000000	REP_STOSW	I86
441	2619	1420	1	none	none	0x0000000000000000	REP_STOSW	I86
442	2619	1420	1	none	none	0x0000000000000000	REP_STOSW	I86
443	3165	190	4	none	none	0x0000000000000000	STOSD	I386
444	3165	190	4	none	none	0x0000000000000000	STOSD	I386
445	3165	190	4	none	none	0x0000000000000000	STOSD	I386
446	3166	191	281	228	3	0x0000001000000000	STOSQ	LONGMODE
447	3167	192	1	none	none	0x0000000000000000	STOSW	I86
448	3167	192	1	none	none	0x0000000000000000	STOSW	I86
449	3167	192	1	none	none	0x0000000000000000	STOSW	I86
450	1597	107	1	none	none	0x0000000000000000	LODSB	I86
451	2604	1405	1	none	none	0x0000000000000000	REP_LODSB	I86
452	2604	1405	1	none	none	0x0000000000000000	REP_LODSB	I86
453	1598	108	4	none	none	0x0000000000000000	LODSD	I386
454	1598	108	4	none	none	0x0000000000000000	LODSD	I386
455	1598	108	4	none	none	0x0000000000000000	LODSD	I386
456	1599	109	281	228	3	0x0000001000000000	LODSQ	LONGMODE
457	1600	110	1	none	none	0x0000000000000000	LODSW	I86
458	1600	110	1	none	none	0x0000000000000000	LODSW	I86
459	1600	110	1	none	none	0x0000000000000000	LODSW	I86
460	2605	1406	4	none	none	0x0000000000000000	REP_LODSD	I386
461	2605	1406	4	none	none	0x0000000000000000	REP_LODSD	I386
462	2605	1406	4	none	none	0x0000000000000000	REP_LODSD	I386
463	2605	1406	4	none	none	0x0000000000000000	REP_LODSD	I386
464	2605	1406	4	none	none	0x0000000000000000	REP_LODSD	I386
465	2605	1406	4	none	none	0x0000000000000000	REP_LODSD	I386
466	2606	1407	281	228	3	0x0000001000000000	REP_LODSQ	LONGMODE
467	2606	1407	281	228	3	0x0000001000000000	REP_LODSQ	LONGMODE
468	2607	1408	1	none	none	0x0000000000000000	REP_LODSW	I86
469	2607	1408	1	none	none	0x0000000000000000	REP_LODSW	I86
470	2607	1408	1	none	none	0x0000000000000000	REP_LODSW	I86
471	2607	1408	1	none	none	0x0000000000000000	REP_LODSW	I86
472	2607	1408	1	none	none	0x0000000000000000	REP_LODSW	I86
473	2607	1408	1	none	none	0x0000000000000000	REP_LODSW	I86
474	2589	1390	1	none	none	0x0000000000000000	REPE_SCASB	I86
475	2597	1398	1	none	none	0x0000000000000000	REPNE_SCASB	I86
476	2859	158	1	none	none	0x0000000000000000	SCASB	I86
477	2590	1391	4	none	none	0x0000000000000000	REPE_SCASD	I386
478	2590	1391	4	none	none	0x0000000000000000	REPE_SCASD	I386
479	2590	1391	4	none	none	0x0000000000000000	REPE_SCASD	I386
480	2591	1392	281	228	3	0x0000001000000000	REPE_SCASQ	LONGMODE
481	2592	1393	1	none	none	0x0000000000000000	REPE_SCASW	I86
482	2592	1393	1	none	none	0x0000000000000000	REPE_SCASW	I86
483	2592	1393	1	none	none	0x0000000000000000	REPE_SCASW	I86
484	2598	1399	4	none	none	0x0000000000000000	REPNE_SCASD	I386
485	2598	1399	4	none	none	0x0000000000000000	REPNE_SCASD	I386
486	2598	1399	4	none	none	0x0000000000000000	REPNE_SCASD	I386
487	2599	1400	281	228	3	0x0000001000000000	REPNE_SCASQ	LONGMODE
488	2600	1401	1	none	none	0x0000000000000000	REPNE_SCASW	I86
489	2600	1401	1	none	none	0x0000000000000000	REPNE_SCASW	I86
490	2600	1401	1	none	none	0x0000000000000000	REPNE_SCASW	I86
491	2860	159	4	none	none	0x0000000000000000	SCASD	I386
492	2860	159	4	none	none	0x0000000000000000	SCASD	I386
493	2860	159	4	none	none	0x0000000000000000	SCASD	I386
494	2861	160	281	228	3	0x0000001000000000	SCASQ	LONGMODE
495	2862	161	1	none	none	0x0000000000000000	SCASW	I86
496	2862	161	1	none	none	0x0000000000000000	SCASW	I86
497	2862	161	1	none	none	0x0000000000000000	SCASW	I86
498	1772	118	1	none	none	0x0000000000000000	MOV	I86
499	1777	118	1	none	none	0x0000000000000000	MOV	I86
500	2493	146	2	none	none	0x0000000000000000	RCL	I186
501	2517	146	2	none	none	0x0000000000000000	RCL	I186
502	2533	147	2	none	none	0x0000000000000000	RCR	I186
503	2557	147	2	none	none	0x0000000000000000	RCR	I186
504	2635	153	2	none	none	0x0000000000000000	ROL	I186
505	2665	153	2	none	none	0x0000000000000000	ROL	I186
506	2691	154	2	none	none	0x0000000000000000	ROR	I186
507	2721	154	2	none	none	0x0000000000000000	ROR	I186
508	2763	156	2	none	none	0x0000000000000000	SAR	I186
509	2793	156	2	none	none	0x0000000000000000	SAR	I186
510	3008	179	2	none	none	0x0000000000000000	SHL	I186
511	3009	179	2	none	none	0x0000000000000000	SHL	I186
512	3044	179	2	none	none	0x0000000000000000	SHL	I186
513	3045	179	2	none	none	0x0000000000000000	SHL	I186
514	3091	181	2	none	none	0x0000000000000000	SHR	I186
515	3121	181	2	none	none	0x0000000000000000	SHR	I186
516	2510	146	2	none	none	0x0000000000000000	RCL	I186
517	2525	146	2	none	none	0x0000000000000000	RCL	I186
518	2550	147	2	none	none	0x0000000000000000	RCR	I186
519	2565	147	2	none	none	0x0000000000000000	RCR	I186
520	2657	153	2	none	none	0x0000000000000000	ROL	I186
521	2678	153	2	none	none	0x0000000000000000	ROL	I186
522	2713	154	2	none	none	0x0000000000000000	ROR	I186
523	2734	154	2	none	none	0x0000000000000000	ROR	I186
524	2785	156	2	none	none	0x0000000000000000	SAR	I186
525	2806	156	2	none	none	0x0000000000000000	SAR	I186
526	3033	179	2	none	none	0x0000000000000000	SHL	I186
527	3034	179	2	none	none	0x0000000000000000	SHL	I186
528	3060	179	2	none	none	0x0000000000000000	SHL	I186
529	3061	179	2	none	none	0x0000000000000000	SHL	I186
530	3113	181	2	none	none	0x0000000000000000	SHR	I186
531	3134	181	2	none	none	0x0000000000000000	SHR	I186
532	2631	1430	1	none	none	0x0000000000000000	RET_NEAR	I86
533	2630	1430	1	none	none	0x0000000000000000	RET_NEAR	I86
534	1581	1131	1	none	none	0x0000000000000000	LES	I86
535	1576	1130	1	none	none	0x0000000000000000	LDS	I86
536	1773	118	1	none	none	0x0000000000000000	MOV	I86
537	1783	118	1	none	none	0x0000000000000000	MOV	I86
538	8905	740	51	27	0	0x0000000008000000	XABORT	RTM
539	1778	118	1	none	none	0x0000000000000000	MOV	I86
540	1785	118	1	none	none	0x0000000000000000	MOV	I86
541	8912	739	51	27	0	0x0000000008000000	XBEGIN	RTM
542	1146	58	2	none	none	0x0000000000000000	ENTER	I186
543	1579	100	2	none	none	0x0000000000000000	LEAVE	I186
544	2629	1429	1	none	none	0x0000000000000000	RET_FAR	I86
545	2628	1429	1	none	none	0x0000000000000000	RET_FAR	I86
546	1402	70	1	none	none	0x0000000000000000	INT3	I86
547	1404	68	1	none	none	0x0000000000000000	INT	I86
548	1403	71	1	none	none	0x0000000000000000	INTO	I86
549	1422	74	1	none	none	0x0000000000000000	IRET	I86
550	1422	74	1	none	none	0x0000000000000000	IRET	I86
551	1422	74	1	none	none	0x0000000000000000	IRET	I86
552	1423	75	4	none	none	0x0000000000000000	IRETD	I386
553	1423	75	4	none	none	0x0000000000000000	IRETD	I386
