form_id	instruction_set	minimum_architecture	required_features_all_atoms	source_form_id
2294	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_0/uxtb_z_p_z_z
2295	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/cls_z_p_z_m
2296	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/cls_z_p_z_z
2297	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/clz_z_p_z_m
2298	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/clz_z_p_z_z
2299	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/cnt_z_p_z_m
2300	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/cnt_z_p_z_z
2301	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/cnot_z_p_z_m
2302	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/cnot_z_p_z_z
2303	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/fabs_z_p_z_m
2304	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/fabs_z_p_z_z
2305	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/fneg_z_p_z_m
2306	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/fneg_z_p_z_z
2307	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/not_z_p_z_m
2308	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_int_pred_un/sve_int_un_pred_arit_1/not_z_p_z_z
2309	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_muladd_pred/sve_int_mlas_vvv_pred/mla_z_p_zzz_
2310	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_muladd_pred/sve_int_mlas_vvv_pred/mls_z_p_zzz_
2311	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_muladd_pred/sve_int_mladdsub_vvv_pred/mad_z_p_zzz_
2312	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_muladd_pred/sve_int_mladdsub_vvv_pred/msb_z_p_zzz_
2313	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_arit/sve_int_bin_cons_arit_0/add_z_zz_
2314	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_arit/sve_int_bin_cons_arit_0/sub_z_zz_
2315	A64	Armv8-A	FEAT_CPA,FEAT_SVE	A64/sve/sve_int_unpred_arit/sve_int_bin_cons_arit_0/addpt_z_zz_
2316	A64	Armv8-A	FEAT_CPA,FEAT_SVE	A64/sve/sve_int_unpred_arit/sve_int_bin_cons_arit_0/subpt_z_zz_
2317	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_arit/sve_int_bin_cons_arit_0/sqadd_z_zz_
2318	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_arit/sve_int_bin_cons_arit_0/sqsub_z_zz_
2319	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_arit/sve_int_bin_cons_arit_0/uqadd_z_zz_
2320	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_arit/sve_int_bin_cons_arit_0/uqsub_z_zz_
2321	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_logical/sve_int_bin_cons_log/and_z_zz_
2322	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_logical/sve_int_bin_cons_log/orr_z_zz_
2323	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_logical/sve_int_bin_cons_log/eor_z_zz_
2324	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_logical/sve_int_bin_cons_log/bic_z_zz_
2325	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_logical/sve_int_rotate_imm/xar_z_zzi_
2326	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_logical/sve_int_tern_log/eor3_z_zzz_
2327	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_logical/sve_int_tern_log/bcax_z_zzz_
2328	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_logical/sve_int_tern_log/bsl_z_zzz_
2329	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_logical/sve_int_tern_log/bsl1n_z_zzz_
2330	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_logical/sve_int_tern_log/bsl2n_z_zzz_
2331	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_logical/sve_int_tern_log/nbsl_z_zzz_
2332	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_shift/sve_int_bin_cons_shift_a/asr_z_zw_
2333	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_shift/sve_int_bin_cons_shift_a/lsl_z_zw_
2334	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_shift/sve_int_bin_cons_shift_a/lsr_z_zw_
2335	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_shift/sve_int_bin_cons_shift_b/asr_z_zi_
2336	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_shift/sve_int_bin_cons_shift_b/lsl_z_zi_
2337	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_shift/sve_int_bin_cons_shift_b/lsr_z_zi_
2338	A64	Armv8-A	FEAT_SVE	A64/sve/sve_int_adr/sve_int_bin_cons_misc_0_a/adr_z_az_d_s32_scaled
2339	A64	Armv8-A	FEAT_SVE	A64/sve/sve_int_adr/sve_int_bin_cons_misc_0_a/adr_z_az_d_u32_scaled
2340	A64	Armv8-A	FEAT_SVE	A64/sve/sve_int_adr/sve_int_bin_cons_misc_0_a/adr_z_az_sd_same_scaled
2341	A64	Armv8-A	FEAT_SVE	A64/sve/sve_int_unpred_misc/sve_int_bin_cons_misc_0_b/ftssel_z_zz_
2342	A64	Armv8-A	FEAT_SSVE_FEXPA,FEAT_SVE	A64/sve/sve_int_unpred_misc/sve_int_bin_cons_misc_0_c/fexpa_z_z_
2343	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_int_unpred_misc/sve_int_bin_cons_misc_0_d/movprfx_z_z_
2344	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_index/sve_int_index_ii/index_z_ii_
2345	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_index/sve_int_index_ri/index_z_ri_
2346	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_index/sve_int_index_ir/index_z_ir_
2347	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_index/sve_int_index_rr/index_z_rr_
2348	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_alloca/sve_int_arith_vl/addvl_r_ri_
2349	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_alloca/sve_int_arith_vl/addpl_r_ri_
2350	A64	Armv8-A	FEAT_SME	A64/sve/sve_alloca/sve_int_arith_svl/addsvl_r_ri_
2351	A64	Armv8-A	FEAT_SME	A64/sve/sve_alloca/sve_int_arith_svl/addspl_r_ri_
2352	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_alloca/sve_int_read_vl_a/rdvl_r_i_
2353	A64	Armv8-A	FEAT_SME	A64/sve/sve_alloca/sve_int_read_svl_a/rdsvl_r_i_
2354	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_arit_b/sve_int_mul_b/mul_z_zz_
2355	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_arit_b/sve_int_mul_b/pmul_z_zz_
2356	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_arit_b/sve_int_mul_b/smulh_z_zz_
2357	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_arit_b/sve_int_mul_b/umulh_z_zz_
2358	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_arit_b/sve_int_sqdmulh/sqdmulh_z_zz_
2359	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_int_unpred_arit_b/sve_int_sqdmulh/sqrdmulh_z_zz_
2360	A64	Armv8-A	FEAT_SME2p3,FEAT_SVE2p3	A64/sve/sve_int_unpred_arit_b/sve_int_addqp/addqp_z_zz_
2361	A64	Armv8-A	FEAT_SME2p3,FEAT_SVE2p3	A64/sve/sve_int_unpred_arit_b/sve_int_addsubp/addsubp_z_zz_
2362	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/sqinch_z_zs_
2363	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/sqdech_z_zs_
2364	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/uqinch_z_zs_
2365	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/uqdech_z_zs_
2366	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/sqincw_z_zs_
2367	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/sqdecw_z_zs_
2368	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/uqincw_z_zs_
2369	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/uqdecw_z_zs_
2370	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/sqincd_z_zs_
2371	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/sqdecd_z_zs_
2372	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/uqincd_z_zs_
2373	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv0/uqdecd_z_zs_
2374	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv1/inch_z_zs_
2375	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv1/dech_z_zs_
2376	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv1/incw_z_zs_
2377	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv1/decw_z_zs_
2378	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv1/incd_z_zs_
2379	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_countvlv1/decd_z_zs_
2380	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_count/cntb_r_s_
2381	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_count/cnth_r_s_
2382	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_count/cntw_r_s_
2383	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_count/cntd_r_s_
2384	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_a/incb_r_rs_
2385	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_a/decb_r_rs_
2386	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_a/inch_r_rs_
2387	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_a/dech_r_rs_
2388	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_a/incw_r_rs_
2389	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_a/decw_r_rs_
2390	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_a/incd_r_rs_
2391	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_a/decd_r_rs_
2392	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqincb_r_rs_sx
2393	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqincb_r_rs_uw
2394	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqdecb_r_rs_sx
2395	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqdecb_r_rs_uw
2396	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqincb_r_rs_x
2397	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqdecb_r_rs_x
2398	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqinch_r_rs_sx
2399	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqinch_r_rs_uw
2400	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqdech_r_rs_sx
2401	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqdech_r_rs_uw
2402	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqinch_r_rs_x
2403	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqdech_r_rs_x
2404	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqincw_r_rs_sx
2405	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqincw_r_rs_uw
2406	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqdecw_r_rs_sx
2407	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqdecw_r_rs_uw
2408	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqincw_r_rs_x
2409	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqdecw_r_rs_x
2410	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqincd_r_rs_sx
2411	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqincd_r_rs_uw
2412	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqdecd_r_rs_sx
2413	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqdecd_r_rs_uw
2414	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqincd_r_rs_x
2415	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/sqdecd_r_rs_x
2416	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqincb_r_rs_x
2417	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqdecb_r_rs_x
2418	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqinch_r_rs_x
2419	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqdech_r_rs_x
2420	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqincw_r_rs_x
2421	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqdecw_r_rs_x
2422	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqincd_r_rs_x
2423	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_countelt/sve_int_pred_pattern_b/uqdecd_r_rs_x
2424	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_maskimm/sve_int_log_imm/orr_z_zi_
2425	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_maskimm/sve_int_log_imm/eor_z_zi_
2426	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_maskimm/sve_int_log_imm/and_z_zi_
2427	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_maskimm/sve_int_dup_mask_imm/dupm_z_i_
2428	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_wideimm_pred/sve_int_dup_imm_pred/cpy_z_o_i_
2429	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_wideimm_pred/sve_int_dup_imm_pred/cpy_z_p_i_
2430	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_wideimm_pred/sve_int_dup_fpimm_pred/fcpy_z_p_i_
2431	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_extract/sve_int_perm_extract_i/ext_z_zi_des
2432	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_perm_extract/sve_intx_perm_extract_i/ext_z_zi_con
2433	A64	Armv8-A	FEAT_F64MM	A64/sve/sve_perm_inter_long/sve_int_perm_bin_long_perm_zz/zip1_z_zz_q
2434	A64	Armv8-A	FEAT_F64MM	A64/sve/sve_perm_inter_long/sve_int_perm_bin_long_perm_zz/uzp1_z_zz_q
2435	A64	Armv8-A	FEAT_F64MM	A64/sve/sve_perm_inter_long/sve_int_perm_bin_long_perm_zz/trn1_z_zz_q
2436	A64	Armv8-A	FEAT_F64MM	A64/sve/sve_perm_inter_long/sve_int_perm_bin_long_perm_zz/zip2_z_zz_q
2437	A64	Armv8-A	FEAT_F64MM	A64/sve/sve_perm_inter_long/sve_int_perm_bin_long_perm_zz/uzp2_z_zz_q
2438	A64	Armv8-A	FEAT_F64MM	A64/sve/sve_perm_inter_long/sve_int_perm_bin_long_perm_zz/trn2_z_zz_q
2439	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_a/sve_int_perm_dup_i/dup_z_zi_
2440	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_quads_a/sve_int_perm_dupq_i/dupq_z_zi_
2441	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_quads_a/sve_int_perm_extq/extq_z_zi_des
2442	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_perm_unpred_b/sve_int_perm_tbl_3src/tbl_z_zz_2
2443	A64	Armv8-A	FEAT_SME,FEAT_SVE2	A64/sve/sve_perm_unpred_b/sve_int_perm_tbl_3src/tbx_z_zz_
2444	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_c/sve_int_perm_tbl/tbl_z_zz_1
2445	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_quads_c/sve_int_perm_tbxquads/tbxq_z_zz_
2446	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_d/sve_int_perm_dup_r/dup_z_r_
2447	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_d/sve_int_perm_insrs/insr_z_r_
2448	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_unpred_d/sve_int_mov_v2p/pmov_p_zi_b
2449	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_unpred_d/sve_int_mov_v2p/pmov_p_zi_h
2450	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_unpred_d/sve_int_mov_v2p/pmov_p_zi_s
2451	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_unpred_d/sve_int_mov_v2p/pmov_p_zi_d
2452	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_unpred_d/sve_int_mov_p2v/pmov_z_pi_b
2453	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_unpred_d/sve_int_mov_p2v/pmov_z_pi_h
2454	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_unpred_d/sve_int_mov_p2v/pmov_z_pi_s
2455	A64	Armv8-A	FEAT_SME2p1,FEAT_SVE2p1	A64/sve/sve_perm_unpred_d/sve_int_mov_p2v/pmov_z_pi_d
2456	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_d/sve_int_perm_unpk/sunpklo_z_z_
2457	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_d/sve_int_perm_unpk/sunpkhi_z_z_
2458	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_d/sve_int_perm_unpk/uunpklo_z_z_
2459	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_d/sve_int_perm_unpk/uunpkhi_z_z_
2460	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_d/sve_int_perm_insrv/insr_z_v_
2461	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_unpred_d/sve_int_perm_reverse_z/rev_z_z_
2462	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_bin_perm_pp/zip1_p_pp_
2463	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_bin_perm_pp/uzp1_p_pp_
2464	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_bin_perm_pp/trn1_p_pp_
2465	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_bin_perm_pp/zip2_p_pp_
2466	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_bin_perm_pp/uzp2_p_pp_
2467	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_bin_perm_pp/trn2_p_pp_
2468	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_punpk/punpklo_p_p_
2469	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_punpk/punpkhi_p_p_
2470	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_predicates/sve_int_perm_reverse_p/rev_p_p_
2471	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_inter/sve_int_perm_bin_perm_zz/zip1_z_zz_
2472	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_inter/sve_int_perm_bin_perm_zz/uzp1_z_zz_
2473	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_inter/sve_int_perm_bin_perm_zz/trn1_z_zz_
2474	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_inter/sve_int_perm_bin_perm_zz/zip2_z_zz_
2475	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_inter/sve_int_perm_bin_perm_zz/uzp2_z_zz_
2476	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_inter/sve_int_perm_bin_perm_zz/trn2_z_zz_
2477	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_cpy_v/cpy_z_p_v_
2478	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_perm_pred/sve_int_perm_compact/compact_z_p_z_s
2479	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_compact/compact_z_p_z_
2480	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_last_v/lasta_v_p_z_
2481	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_last_v/lastb_v_p_z_
2482	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_rev/revb_z_z_m
2483	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_perm_pred/sve_int_perm_rev/revb_z_z_z
2484	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_rev/revh_z_z_m
2485	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_perm_pred/sve_int_perm_rev/revh_z_z_z
2486	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_rev/revw_z_z_m
2487	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_perm_pred/sve_int_perm_rev/revw_z_z_z
2488	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_rev/rbit_z_p_z_m
2489	A64	Armv8-A	FEAT_SME2p2,FEAT_SVE2p2	A64/sve/sve_perm_pred/sve_int_perm_rev/rbit_z_p_z_z
2490	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_clast_zz/clasta_z_p_zz_
2491	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_clast_zz/clastb_z_p_zz_
2492	A64	Armv8-A	FEAT_SME,FEAT_SVE	A64/sve/sve_perm_pred/sve_int_perm_clast_vz/clasta_v_p_z_
