descriptor_index	iform_id	iclass_id	encoding_space	map	opcode	opcode_hex	iclass	iform	isa_set	extension	category	pattern	pattern_digest	attributes	mode	easz	eosz	prefix	has_modrm	mod_required	reg_required	rm_required	partial_opcode	rexw	rex2	evex_pp	u_bit	vl	nd	nf	undocumented	cpuid_digest	operand_digest	record_digest	source_order
9974	3402	1469	evex	5	88	0x58	VADDSH	VADDSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	AVX512_FP16_SCALAR	AVX512EVEX	FP16	VEXVALID=2 0x58 VEX_PREFIX=3 MAP=5 MOD[0b11] MOD=3 BCRC=1 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 FIX_ROUND_LEN128() AVX512_ROUND()	1a4234a4dd49687818e600d246e772d9672ca99f2426f4ae1b3af45caf2a3aa2	MASKOP_EVEX,MXCSR,SIMD_SCALAR	16,32,64			F3	True	3			False	0	PROHIBITED	3	1		0	0	False	6e1704099f3095c44e256fefc746cba1164284972bbff24469600b07ee0c46aa	b9e7e2b3a2f759f7d9a748e6033875688ce14d57160448b625c5e103fe388539	83f8561ca1156fa98fbecfa24aaa7cd6ed9eb489fb33c3ab2b587d599e3c5925	8628
9975	6006	940	evex	5	89	0x59	VMULBF16	VMULBF16_XMMbf16_MASKmskw_XMMbf16_MEMbf16_AVX512	AVX10_2_BF16_128	AVX512EVEX	AVX512	VEXVALID=2 0x59 VEX_PREFIX=1 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=0 ESIZE_16_BITS() NELEM_FULL()	d19d88cce00c9277373d1e77a0cf8cf7ff1731335b0fe5e74fcf76f19d479082	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,FLUSH_INPUT_DENORM,FLUSH_OUTPUT_DENORM,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	0	PROHIBITED	1	1	128	0	0	False	95b748acd89e92b1e39fc7810de3b34acb47f0063ebeee6ad24a0e6d3eea71a3	4446d800237c348dfc3c6147097f95e5389cac12378968b1cd59879256ab43fc	6520a63ab5c83115a9ccc149933d2ca6cf9ae3dc72d50eeb30290e87fc7791c5	9698
9976	6007	940	evex	5	89	0x59	VMULBF16	VMULBF16_XMMbf16_MASKmskw_XMMbf16_XMMbf16_AVX512	AVX10_2_BF16_128	AVX512EVEX	AVX512	VEXVALID=2 0x59 VEX_PREFIX=1 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=0	493da4422e3fb6aea5e6c014ad63d750eee4586015733754f62607b36cb22c60	FIXED_ROUNDING_RNE,FLUSH_INPUT_DENORM,FLUSH_OUTPUT_DENORM,MASKOP_EVEX	16,32,64			66	True	3			False	0	PROHIBITED	1	1	128	0	0	False	95b748acd89e92b1e39fc7810de3b34acb47f0063ebeee6ad24a0e6d3eea71a3	ee0a3c171aafbf7c7273adde6f49cda7cda987048e5ab70273cd56dba819df39	135f02a2b609e5546315fafd707cef5e1d9a514818c60db483940d7a8eb8c0ab	9697
9977	6008	940	evex	5	89	0x59	VMULBF16	VMULBF16_YMMbf16_MASKmskw_YMMbf16_MEMbf16_AVX512	AVX10_2_BF16_256	AVX512EVEX	AVX512	VEXVALID=2 0x59 VEX_PREFIX=1 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=1 ESIZE_16_BITS() NELEM_FULL()	0bcb4b6b548a40e9dbd383fcda1151a437faadf0a988c9e663767b04653900db	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,FLUSH_INPUT_DENORM,FLUSH_OUTPUT_DENORM,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	0	PROHIBITED	1	1	256	0	0	False	b847b8076487788b810a16469c262a18951c040620dd19fac47fd0431b0e830a	f6e79ef0499f3e6a901aefbf043a363488528ba551390ecbb2b08eb51dfb75de	3637ed12cd1d007b6c63c7889a34d2c9d147b0d8eab7e14a9aa7a09d29e6681f	9700
9978	6009	940	evex	5	89	0x59	VMULBF16	VMULBF16_YMMbf16_MASKmskw_YMMbf16_YMMbf16_AVX512	AVX10_2_BF16_256	AVX512EVEX	AVX512	VEXVALID=2 0x59 VEX_PREFIX=1 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=1	a02027a204f52d5fddcbdd2916386546a4211d883a64ac84bd40f11dd8edee7d	FIXED_ROUNDING_RNE,FLUSH_INPUT_DENORM,FLUSH_OUTPUT_DENORM,MASKOP_EVEX	16,32,64			66	True	3			False	0	PROHIBITED	1	1	256	0	0	False	b847b8076487788b810a16469c262a18951c040620dd19fac47fd0431b0e830a	d7d174b96e98cf2e5689f9804aa61b587866142b2101e97fa1892d280c9824a9	115c1ac6002ee9fe2a4fbac83544bb809e1e7b71c1b2d3823914a65d4a8b8716	9699
9979	6010	940	evex	5	89	0x59	VMULBF16	VMULBF16_ZMMbf16_MASKmskw_ZMMbf16_MEMbf16_AVX512	AVX10_2_BF16_512	AVX512EVEX	AVX512	VEXVALID=2 0x59 VEX_PREFIX=1 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=2 ESIZE_16_BITS() NELEM_FULL()	c5fbccb9183abac92b7433c7c48bd451667a1d2b64fd84837c2331222b64130f	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,FLUSH_INPUT_DENORM,FLUSH_OUTPUT_DENORM,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	0	PROHIBITED	1	1	512	0	0	False	fb98dad9c62d83d8332246df11f3dc8f7c4b1497ad36215b7b564024972e5685	6484be5ef20ac2c9143702d2be5188ad4ebdf10868e30e0b4cc38cee17792f54	70e700411efbf973b64af343e095c0b4d460926031e24f630f25e9b76ab2b593	9702
9980	6011	940	evex	5	89	0x59	VMULBF16	VMULBF16_ZMMbf16_MASKmskw_ZMMbf16_ZMMbf16_AVX512	AVX10_2_BF16_512	AVX512EVEX	AVX512	VEXVALID=2 0x59 VEX_PREFIX=1 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=2	2a72c2e81a23e69831a7bff13b00324bd5c9b968d145712ccc8dcbed0ee27f70	FIXED_ROUNDING_RNE,FLUSH_INPUT_DENORM,FLUSH_OUTPUT_DENORM,MASKOP_EVEX	16,32,64			66	True	3			False	0	PROHIBITED	1	1	512	0	0	False	fb98dad9c62d83d8332246df11f3dc8f7c4b1497ad36215b7b564024972e5685	aadc5c2bb1ea109a0d0f703bf196522d9e0da6ff2db8adc63ee011d68632f5a2	85b456387c579c064c26c863e23c2267ca5dda03277d0ea061f96a5344ad5a88	9701
9981	6022	1795	evex	5	89	0x59	VMULPH	VMULPH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	AVX512_FP16_128	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=0 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=0 ESIZE_16_BITS() NELEM_FULL()	de835cb5e62468e2486499b972cc30dae302d461a30fa818095bb2b051b78c24	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	128	0	0	False	da4f344abd6198951d464011664ebb4bd2a8596daaa9a5259b96a94d23a06314	200850c3be120e18e5a6be3441899a6e1826eec7bd1439f8abdf3c3f0abce036	fc32295b0e269869a92f8948d99f7e58c75065a2191b28c812317f01d1a10b24	9136
9982	6023	1795	evex	5	89	0x59	VMULPH	VMULPH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	AVX512_FP16_128	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=0 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=0	16d40521bf328f53fe91a06f04b0e2203eb9bdd6dc4ba57b89c0b42ee968fd86	MASKOP_EVEX,MXCSR	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	128	0	0	False	da4f344abd6198951d464011664ebb4bd2a8596daaa9a5259b96a94d23a06314	924db7f2afc4d95099815d51e44820b4d284257eaa3efdbde0cc5dbca5560782	232aaa488d7f4045ecab1876919be2e759a178cf3e1d6da9a93c4bb0a11e879b	9135
9983	6024	1795	evex	5	89	0x59	VMULPH	VMULPH_YMMf16_MASKmskw_YMMf16_MEMf16_AVX512	AVX512_FP16_256	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=0 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=1 ESIZE_16_BITS() NELEM_FULL()	6d1ef9ae3c690a3e4d7862873b3d585b845ef517f3a16f2959cfafed7578bd99	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	256	0	0	False	afd053a15d81b80e7752f95d556b4825c3eb4f85c48dde6945bac251b3b13d1b	e2cdbe3e121f5ff13a194363a909a5a7d64c81386d632913e98c55f72426495a	aa4ace7e1ee3e0be8e1c3f4dcfebe27733a00b617b4d849872ad2ec5c626c3c4	9138
9984	6025	1795	evex	5	89	0x59	VMULPH	VMULPH_YMMf16_MASKmskw_YMMf16_YMMf16_AVX512	AVX512_FP16_256	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=0 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=1	985f975790c3f7be77713d5781831a030ab02bfd02a4fc26c97a339f7dff2a4e	MASKOP_EVEX,MXCSR	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	256	0	0	False	afd053a15d81b80e7752f95d556b4825c3eb4f85c48dde6945bac251b3b13d1b	2fec4a76cb5180080edf69866c19f1153a6b39e8cb78f905a5bbffebfdcf5cf0	279adcea24fbf614a3674fdafa37832efb11ff19c32f62bc8163eab6c3e5d054	9137
9985	6026	1795	evex	5	89	0x59	VMULPH	VMULPH_ZMMf16_MASKmskw_ZMMf16_MEMf16_AVX512	AVX512_FP16_512	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=0 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=2 ESIZE_16_BITS() NELEM_FULL()	fe34e190fd0b9d13d8700b465f7f002d245c840a2e45771999c33625fc1cd9c5	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	512	0	0	False	0fba75d6537291505e9da41dc3a272994577f5f1468960cfe0c3df6e53e3b61b	7c7d259952cd7d50b248afd9debd5602ff4be01c01f0471f16ff05f82d4bda74	dfa695b6734eeddbebd98ebcd425d8968ff1ac5147ec6736d5cb93fd1128691e	9141
9986	6027	1795	evex	5	89	0x59	VMULPH	VMULPH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	AVX512_FP16_512	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=0 MAP=5 MOD[0b11] MOD=3 BCRC=1 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 FIX_ROUND_LEN512() AVX512_ROUND()	b27fdb14d051f136e335e183b53f16f50e378cc33570fc399c89c2efbfee0eff	MASKOP_EVEX,MXCSR	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	512	0	0	False	0fba75d6537291505e9da41dc3a272994577f5f1468960cfe0c3df6e53e3b61b	9662191dd02e58ae5820707f3384c778d16bb6f3fb3b913177b3dbd251bf8d06	368bbd44b0caa9ccab8f802986461b91fb22ba3f6e3424e8c5727da63809f821	9140
9987	6027	1795	evex	5	89	0x59	VMULPH	VMULPH_ZMMf16_MASKmskw_ZMMf16_ZMMf16_AVX512	AVX512_FP16_512	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=0 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=2	44f40fd7f0c5af28aecabb6eba81c06bbd1147da18642adb1fb211d73fc80bca	MASKOP_EVEX,MXCSR	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	512	0	0	False	0fba75d6537291505e9da41dc3a272994577f5f1468960cfe0c3df6e53e3b61b	4aa1ce5979ca2d80aa363cfe0a2b23a86b40b7ff12dff6fe8f4223048ddeb4ce	3d00db2319e91e960b62da816c94d5370ef06a6a7120cae124165df5d5bf1215	9139
9988	6042	1796	evex	5	89	0x59	VMULSH	VMULSH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	AVX512_FP16_SCALAR	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=3 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() BCRC=0 UBIT=1 REXW=0 SKIP_OSZ=1 FIX_ROUND_LEN128() ESIZE_16_BITS() NELEM_ONE()	ed2de94079f5a710dc6e2a7ca4ceb777046f6eea7cd5aef88f8b7eecec364aa9	DISP8_SCALAR,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR,SIMD_SCALAR	16,32,64			F3	True	0,1,2			False	0	PROHIBITED	3	1		0	0	False	6e1704099f3095c44e256fefc746cba1164284972bbff24469600b07ee0c46aa	b479b434dd053847badc332a3ef4d09595d4e37cc284d94623eb2aabd8f27152	673da8a3eac4a72785b50c2bb0896e20268e0a2d4d7eeb0b7502dde0346a8b71	9144
9989	6043	1796	evex	5	89	0x59	VMULSH	VMULSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	AVX512_FP16_SCALAR	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=3 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 FIX_ROUND_LEN128()	9640c8286a20bb1826e4750cde3ddd5d4a8fff3aa469bf98a0994a6a8e80cdad	MASKOP_EVEX,MXCSR,SIMD_SCALAR	16,32,64			F3	True	3			False	0	PROHIBITED	3	1		0	0	False	6e1704099f3095c44e256fefc746cba1164284972bbff24469600b07ee0c46aa	924db7f2afc4d95099815d51e44820b4d284257eaa3efdbde0cc5dbca5560782	3cb1fffbf2a1000213c8c9243c3b2515e6ede3e87c4c970c335264a0d87bf712	9142
9990	6043	1796	evex	5	89	0x59	VMULSH	VMULSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	AVX512_FP16_SCALAR	AVX512EVEX	FP16	VEXVALID=2 0x59 VEX_PREFIX=3 MAP=5 MOD[0b11] MOD=3 BCRC=1 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 FIX_ROUND_LEN128() AVX512_ROUND()	3e048d2da02a190a951381d9aaff9ac5252c0e71066ecd60590a3862dc0cb2d1	MASKOP_EVEX,MXCSR,SIMD_SCALAR	16,32,64			F3	True	3			False	0	PROHIBITED	3	1		0	0	False	6e1704099f3095c44e256fefc746cba1164284972bbff24469600b07ee0c46aa	b9e7e2b3a2f759f7d9a748e6033875688ce14d57160448b625c5e103fe388539	79235fabb55fbe06406444e256ac4f3a59ffa593f427d5ceb3d6a75e79f9b215	9143
9991	3853	1542	evex	5	90	0x5a	VCVTPD2PH	VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL128	AVX512_FP16_128	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=1 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=1 SKIP_OSZ=1 VL=0 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0 ESIZE_64_BITS() NELEM_FULL()	437c202935c871c18300511e4500a942f44aa6914d0ad1ef2d4cda1ecc06c050	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR,USES_DAZ	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	128	0	0	False	da4f344abd6198951d464011664ebb4bd2a8596daaa9a5259b96a94d23a06314	07dd88bf8158031400f6004441d91a7d309b5a461534c9cf43925a6e3593330b	d22251b36b8dd75813657e6e4dcd7d98f69cb020a62c8c9b10c8a5ac929b9a28	8651
9992	3854	1542	evex	5	90	0x5a	VCVTPD2PH	VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL256	AVX512_FP16_256	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=1 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=1 SKIP_OSZ=1 VL=1 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0 ESIZE_64_BITS() NELEM_FULL()	f0defba6948b65eb64e3cd45321dc340141e3c053fbfef838e00ef2e8a7ba3af	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR,USES_DAZ	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	256	0	0	False	afd053a15d81b80e7752f95d556b4825c3eb4f85c48dde6945bac251b3b13d1b	07dd88bf8158031400f6004441d91a7d309b5a461534c9cf43925a6e3593330b	22f0fd23fd46cf54b86be236d389e2813199d90e71228a842bedd1aa6687b40f	8653
9993	3855	1542	evex	5	90	0x5a	VCVTPD2PH	VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL512	AVX512_FP16_512	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=1 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=1 SKIP_OSZ=1 VL=2 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0 ESIZE_64_BITS() NELEM_FULL()	03eed1b87deb433e7373f24fa2802cf6448effe71a0a955aae86dc66abd60a5d	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR,USES_DAZ	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	512	0	0	False	0fba75d6537291505e9da41dc3a272994577f5f1468960cfe0c3df6e53e3b61b	07dd88bf8158031400f6004441d91a7d309b5a461534c9cf43925a6e3593330b	87bdec675aa63fc7c064088834108dcc431d1936ee024164fe0057d95de98b01	8656
9994	3856	1542	evex	5	90	0x5a	VCVTPD2PH	VCVTPD2PH_XMMf16_MASKmskw_XMMf64_AVX512	AVX512_FP16_128	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=1 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=1 SKIP_OSZ=1 VL=0 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0	381fd1cf776bb5e6819219611999dde8544b0acb6e4974a968350f5fc6e08ac0	MASKOP_EVEX,MXCSR,USES_DAZ	16,32,64			66	True	3			False	1	PROHIBITED	1	1	128	0	0	False	da4f344abd6198951d464011664ebb4bd2a8596daaa9a5259b96a94d23a06314	399a23c7763d11695799a105b95ea3c4bc0787e761bba846ba1c3164750bbe22	48e67a3dd1d7758d935f741bf5b3ddaed4e442fd256525b83649c7dcefe8b219	8650
9995	3857	1542	evex	5	90	0x5a	VCVTPD2PH	VCVTPD2PH_XMMf16_MASKmskw_YMMf64_AVX512	AVX512_FP16_256	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=1 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=1 SKIP_OSZ=1 VL=1 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0	d8fc99ec2ec12865754d2b62c1daa2f434366fcb190bbffd9ad509aa96575d1f	MASKOP_EVEX,MXCSR,USES_DAZ	16,32,64			66	True	3			False	1	PROHIBITED	1	1	256	0	0	False	afd053a15d81b80e7752f95d556b4825c3eb4f85c48dde6945bac251b3b13d1b	633ff0a4842a95bbb4bc359b26fbf1328290dc48d53059bf36cbfde754d7bc28	0e17d6edffd7aaabe23692694d22973a4e08c572cd4badca1e24d45e52e91c68	8652
9996	3858	1542	evex	5	90	0x5a	VCVTPD2PH	VCVTPD2PH_XMMf16_MASKmskw_ZMMf64_AVX512	AVX512_FP16_512	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=1 MAP=5 MOD[0b11] MOD=3 BCRC=1 UBIT=1 REG[rrr] RM[nnn] REXW=1 SKIP_OSZ=1 FIX_ROUND_LEN512() AVX512_ROUND() VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0	258d75194139fa4d6a3998ea5be406e6ade7c2c84a7bbae1280e6d9c9c08f25e	MASKOP_EVEX,MXCSR,USES_DAZ	16,32,64			66	True	3			False	1	PROHIBITED	1	1	512	0	0	False	0fba75d6537291505e9da41dc3a272994577f5f1468960cfe0c3df6e53e3b61b	ee4a197b9e9609c688d9612191135a6a9fbb14e50b0e5e4e360de823dc1e3e62	19da7796e7eb52ca961e56ebed571e8544d869b3fad857a5a4e912a8f782bd01	8655
9997	3858	1542	evex	5	90	0x5a	VCVTPD2PH	VCVTPD2PH_XMMf16_MASKmskw_ZMMf64_AVX512	AVX512_FP16_512	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=1 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=1 SKIP_OSZ=1 VL=2 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0	cf306b84631777c203a9efe6c41921e1e0cf9f4e94c47b6fec1a355d5de4077a	MASKOP_EVEX,MXCSR,USES_DAZ	16,32,64			66	True	3			False	1	PROHIBITED	1	1	512	0	0	False	0fba75d6537291505e9da41dc3a272994577f5f1468960cfe0c3df6e53e3b61b	04aad1d284b728cb7a0f8ba1d62eeb1825dec4c35363a456ff39a9dcb145174d	8a83f04135cd63de6e2a9553c4e2932b35814b85a49f630146f294744936df54	8654
9998	3929	1553	evex	5	90	0x5a	VCVTPH2PD	VCVTPH2PD_XMMf64_MASKmskw_MEMf16_AVX512	AVX512_FP16_128	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=0 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=0 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0 ESIZE_16_BITS() NELEM_QUARTER()	80fb71df55124b760a84e416fca7282ea145b27a027d46488ec6d477d7ebf785	BROADCAST_ENABLED,DISP8_QUARTER,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR,USES_FTZ	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	128	0	0	False	da4f344abd6198951d464011664ebb4bd2a8596daaa9a5259b96a94d23a06314	0fe4175750f80b83b266244f4233b4d4aca9cbf08487bff1eb71da785b540a24	cc9c2f1d74a424bdbce3d5594fd0979b5e57774ce749f30a8cd8a9d1409429aa	8665
9999	3930	1553	evex	5	90	0x5a	VCVTPH2PD	VCVTPH2PD_XMMf64_MASKmskw_XMMf16_AVX512	AVX512_FP16_128	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=0 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=0 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0	dac8b8d72246bbc75fcf118a1dd3415d3d56241bfb7fb80119c03028ede9695e	MASKOP_EVEX,MXCSR,USES_FTZ	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	128	0	0	False	da4f344abd6198951d464011664ebb4bd2a8596daaa9a5259b96a94d23a06314	4d5aa92ef6cf7aae6620a0f393d3e1ba75b3d9d901bc11263a5de5364c5d244f	0334a3caca85824e45cf811e4953269f1ccec55577dfac4e6add1cf213a85617	8664
10000	3931	1553	evex	5	90	0x5a	VCVTPH2PD	VCVTPH2PD_YMMf64_MASKmskw_MEMf16_AVX512	AVX512_FP16_256	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=0 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=1 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0 ESIZE_16_BITS() NELEM_QUARTER()	8f1f2ed1d777502a88915d83b35d8b75f8a0a0a2165ea3925a499fc02c805be3	BROADCAST_ENABLED,DISP8_QUARTER,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR,USES_FTZ	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	256	0	0	False	afd053a15d81b80e7752f95d556b4825c3eb4f85c48dde6945bac251b3b13d1b	20c6e2c9615b2a0fae1c1ab1bda982607de175af74e513a3a68a0a5e4231c62a	04ee64e5fdf7da66345c6c7b25b75b1901aeed4a2d825bd2f1d53906c9dbeefe	8667
10001	3932	1553	evex	5	90	0x5a	VCVTPH2PD	VCVTPH2PD_YMMf64_MASKmskw_XMMf16_AVX512	AVX512_FP16_256	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=0 MAP=5 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=1 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0	2c2672a52554e402f17d1943d03d5f42bddbdbf902cbefdaba44247cb0aa2447	MASKOP_EVEX,MXCSR,USES_FTZ	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	256	0	0	False	afd053a15d81b80e7752f95d556b4825c3eb4f85c48dde6945bac251b3b13d1b	a129a59eb6d1ad748d3ea9750b73335298778547e7048e33a95111978fd5075f	d6c09e816be6bb1d925e84a78f7a2fed159dc1c23dd6a02989a28b81dde305bc	8666
10002	3933	1553	evex	5	90	0x5a	VCVTPH2PD	VCVTPH2PD_ZMMf64_MASKmskw_MEMf16_AVX512	AVX512_FP16_512	AVX512EVEX	CONVERT	VEXVALID=2 0x5A VEX_PREFIX=0 MAP=5 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=2 VEXDEST3=0b1 VEXDEST210=0b111 VEXDEST4=0b0 ESIZE_16_BITS() NELEM_QUARTER()	054d100967fe1b9c84b281dc343c7db7ecf0e42971d61f5faf551f0274f06b36	BROADCAST_ENABLED,DISP8_QUARTER,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION,MXCSR,USES_FTZ	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	512	0	0	False	0fba75d6537291505e9da41dc3a272994577f5f1468960cfe0c3df6e53e3b61b	71e5b1c24717bc63abb1ce358c8efe407ea4c0b12deb7aa5f458222db2b5b796	56d41250f3a2e143f02fa787840f9cbb893a62015fc67865312a579d71136a1b	8670
